page	access#	AVF	wr_ratio	wr#	rd#	mean_AVF	page_wr_ratio
24884927550	1	0.9632809949016248	0.0	0	1	0.9632809949016248	0.0
24884927555	25	24.133298493341968	0.0	0	25	0.9653319397336787	0.0
52584053134	12	3.4887641593564154	0.0	0	12	0.2907303466130346	0.0
52584053139	7	3.094551316501371	0.0	0	7	0.4420787595001959	0.0
52584053141	1	0.24028947439283263	0.0	0	1	0.24028947439283263	0.0
52584053143	3	1.6823305578252967	0.0	0	3	0.5607768526084322	0.0
52584053145	7	1.4711227083503515	0.0	0	7	0.21016038690719308	0.0
52584053146	7	3.7075452378694944	0.0	0	7	0.5296493196956421	0.0
52584053148	6	2.1377878287519763	0.0	0	6	0.3562979714586627	0.0
52584053149	2	1.9267785423366992	0.0	0	2	0.9633892711683496	0.0
52584053152	11	4.3917252041126424	0.0	0	11	0.39924774582842204	0.0
52584053154	11	4.391657658729953	0.0	0	11	0.3992416053390866	0.0
52584053155	24	13.69594055644271	0.0	0	24	0.5706641898517796	0.0
52584053156	14	5.17943187657818	0.0	0	14	0.3699594197555843	0.0
52584053157	22	13.22257708376374	0.0	0	22	0.6010262310801701	0.0
52584053158	18	4.119249845731777	0.0	0	18	0.22884721365176539	0.0
52584053159	17	4.712846928133297	0.0	0	17	0.27722628989019393	0.0
52584053160	9	1.1113779235440575	0.0	0	9	0.12348643594933972	0.0
52584053161	13	3.1439672695667205	0.0	0	13	0.24184363612051696	0.0
52584053162	10	1.1015612147850393	0.0	0	10	0.11015612147850393	0.0
52584053163	19	3.619561210711951	0.0	0	19	0.19050322161641847	0.0
52584053164	10	2.2753689482674777	0.0	0	10	0.22753689482674777	0.0
52584053165	7	1.5346127658284174	0.0	0	7	0.21923039511834536	0.0
52584053166	18	3.262228712512595	0.0	0	18	0.18123492847292194	0.0
52584053167	6	2.1280149056932953	0.0	0	6	0.35466915094888257	0.0
52584053168	8	2.5083372725378124	0.0	0	8	0.31354215906722654	0.0
52584053169	4	1.2800098930791666	0.0	0	4	0.32000247326979164	0.0
52584053173	8	3.0742478759409684	0.0	0	8	0.38428098449262105	0.0
52584053174	9	3.8538603034767656	0.0	0	9	0.42820670038630726	0.0
52584053175	3	0.5460402679096525	0.0	0	3	0.18201342263655085	0.0
52584053176	1	0.20356390709647404	0.0	0	1	0.20356390709647404	0.0
52584053177	2	0.40592715824468895	0.0	0	2	0.20296357912234447	0.0
52584053178	3	0.3411793084393713	0.0	0	3	0.1137264361464571	0.0
52584053179	1	0.20361255787462626	0.0	0	1	0.20361255787462626	0.0
52584053180	1	0.06917122381145584	0.0	0	1	0.06917122381145584	0.0
52584053181	3	0.6111827547247259	0.0	0	3	0.20372758490824197	0.0
52584053182	4	0.8151153894630561	0.0	0	4	0.20377884736576402	0.0
52584053183	1	0.35934392502258866	0.0	0	1	0.35934392502258866	0.0
52584053186	2	0.7087091228807778	0.0	0	2	0.3543545614403889	0.0
