page	access#	AVF	wr_ratio	wr#	rd#	mean_AVF	page_wr_ratio
13875226028	1	0.13041995285604097	0.0	0	1	0.13041995285604097	0.0
13875226029	2	1.734971440670703	0.0	0	2	0.8674857203353515	0.0
13875226030	3	1.7606617294904692	0.0	0	3	0.5868872431634897	0.0
13875226031	3	1.2057914473973237	0.0	0	3	0.40193048246577456	0.0
13875226032	5	1.816241619631937	0.0	0	5	0.3632483239263874	0.0
13875226033	1	0.48102423239825626	0.0	0	1	0.48102423239825626	0.0
13875226034	8	3.7017090945493494	0.0	0	8	0.46271363681866867	0.0
13875226035	3	1.8306305378487635	0.0	0	3	0.6102101792829212	0.0
13875226042	1	0.4094581757606879	0.0	0	1	0.4094581757606879	0.0
13875226044	2	0.5547407910476891	0.0	0	2	0.27737039552384457	0.0
13875226047	2	0.2544466634449948	0.0	0	2	0.1272233317224974	0.0
13875226048	26	17.108499020174822	0.0	0	26	0.658019193083647	0.0
13875226054	3	1.62078676973136	0.0	0	3	0.54026225657712	0.0
13875226055	2	0.9061533453413831	0.0	0	2	0.45307667267069157	0.0
13875226056	1	0.04254652279092814	0.0	0	1	0.04254652279092814	0.0
13875226057	10	3.0254199996687103	0.0	0	10	0.30254199996687103	0.0
13875226058	10	6.196865783755717	0.0	0	10	0.6196865783755717	0.0
13875226059	1	0.05081169567731811	0.0	0	1	0.05081169567731811	0.0
13875226060	4	1.4156292378969444	0.0	0	4	0.3539073094742361	0.0
13875226061	1	0.07110441169798194	0.0	0	1	0.07110441169798194	0.0
13875226062	7	2.3127151852377326	0.0	0	7	0.33038788360539034	0.0
13875226063	1	0.09270528975962054	0.0	0	1	0.09270528975962054	0.0
13875226064	2	0.24393253790205782	0.0	0	2	0.12196626895102891	0.0
13875226065	1	0.10029275923235864	0.0	0	1	0.10029275923235864	0.0
13875226066	1	0.11441945448116078	0.0	0	1	0.11441945448116078	0.0
13875226067	3	1.222829458564666	0.0	0	3	0.40760981952155534	0.0
13875226068	1	0.11967255618060472	0.0	0	1	0.11967255618060472	0.0
13875226069	5	2.1407561902553307	0.0	0	5	0.42815123805106614	0.0
13875226070	2	0.5505761199210955	0.0	0	2	0.2752880599605477	0.0
13875226071	3	1.4640254718537022	0.0	0	3	0.48800849061790075	0.0
13875226072	1	0.13013842866433373	0.0	0	1	0.13013842866433373	0.0
13875226073	2	0.5200379830797407	0.0	0	2	0.26001899153987035	0.0
13875226074	4	1.7653888008250553	0.0	0	4	0.44134720020626383	0.0
13875226075	5	2.2395290501421306	0.0	0	5	0.4479058100284261	0.0
13875226076	1	0.14424776721571927	0.0	0	1	0.14424776721571927	0.0
13875226077	2	0.8161659991660144	0.0	0	2	0.4080829995830072	0.0
13875226078	3	1.2441125866304457	0.0	0	3	0.41470419554348187	0.0
13875226079	3	1.7047245506523885	0.0	0	3	0.5682415168841295	0.0
13875226080	4	1.7949397664984053	0.0	0	4	0.4487349416246013	0.0
13875226081	7	2.4752171567713086	0.0	0	7	0.3536024509673298	0.0
13875226082	1	0.15452415641769288	0.0	0	1	0.15452415641769288	0.0
13875226083	1	0.15891208796748751	0.0	0	1	0.15891208796748751	0.0
13875226084	1	0.16189707982568402	0.0	0	1	0.16189707982568402	0.0
13875226085	2	0.7235955298942105	0.0	0	2	0.36179776494710525	0.0
13875226086	1	0.1672340842325567	0.0	0	1	0.1672340842325567	0.0
13875226087	1	0.17862151812766608	0.0	0	1	0.17862151812766608	0.0
13875226088	1	0.19010538612169997	0.0	0	1	0.19010538612169997	0.0
13875226089	1	0.19381129308836142	0.0	0	1	0.19381129308836142	0.0
13875226090	3	1.1059634299426797	0.0	0	3	0.3686544766475599	0.0
13875226091	1	0.21607050132047737	0.0	0	1	0.21607050132047737	0.0
13875226092	2	0.8668885347130347	0.0	0	2	0.43344426735651737	0.0
13875226093	1	0.2436387703968202	0.0	0	1	0.2436387703968202	0.0
13875226094	2	1.1013606642501728	0.0	0	2	0.5506803321250864	0.0
13875226095	6	3.047717594289719	0.0	0	6	0.5079529323816198	0.0
13875226096	8	4.6327219118582255	0.0	0	8	0.5790902389822782	0.0
13875226097	3	1.5576367668145705	0.0	0	3	0.5192122556048568	0.0
13875226098	5	2.0675828746291898	0.0	0	5	0.41351657492583793	0.0
13875226099	2	1.2717697277591207	0.0	0	2	0.6358848638795603	0.0
13875226100	3	1.2110102678188825	0.0	0	3	0.40367008927296083	0.0
13875226101	4	1.8574455550650226	0.0	0	4	0.46436138876625566	0.0
13875226102	2	0.7473353148296055	0.0	0	2	0.37366765741480273	0.0
13875226103	3	1.864013012481698	0.0	0	3	0.6213376708272327	0.0
13875226104	1	0.3049384485417133	0.0	0	1	0.3049384485417133	0.0
13875226105	3	1.1192093268122085	0.0	0	3	0.3730697756040695	0.0
13875226106	1	0.3280810478547914	0.0	0	1	0.3280810478547914	0.0
13875226107	1	0.3285316017927092	0.0	0	1	0.3285316017927092	0.0
13875226108	5	2.8138484839536972	0.0	0	5	0.5627696967907394	0.0
13875226109	1	0.37417258606869364	0.0	0	1	0.37417258606869364	0.0
13875226110	1	0.3764425684167163	0.0	0	1	0.3764425684167163	0.0
13875226111	2	0.8187329898963855	0.0	0	2	0.40936649494819277	0.0
13875226112	3	1.7814223561464675	0.0	0	3	0.5938074520488225	0.0
13875226113	1	0.38847817773402193	0.0	0	1	0.38847817773402193	0.0
13875226114	2	0.9967452951466784	0.0	0	2	0.4983726475733392	0.0
13875226115	1	0.4126715414259715	0.0	0	1	0.4126715414259715	0.0
