	page	access#	AVF	wr_ratio	wr#	rd#
1592635374080	24884927720	1	0.3850898467607485	0.0	0	1
1592635367843	24884927622	1	0.38750584381340497	0.0	0	1
1592635368518	24884927633	1	0.38996041169707	0.0	0	1
1592635369257	24884927644	1	0.3923784037927097	0.0	0	1
1592635370060	24884927657	1	0.3947997209599881	0.0	0	1
1592635374144	24884927721	1	0.3960342092237044	0.0	0	1
1592635371619	24884927681	1	0.39845707809108083	0.0	0	1
1592635372294	24884927692	1	0.4008730751437373	0.0	0	1
1592635373033	24884927703	1	0.4032901805536067	0.0	0	1
1592635373772	24884927715	1	0.4057037392203948	0.0	0	1
1592635363887	24884927560	1	0.4081212879731494	0.0	0	1
1592635364626	24884927572	1	0.4105439351690832	0.0	0	1
1592635365429	24884927584	1	0.4129362133773839	0.0	0	1
1592635366040	24884927594	1	0.4153610772877435	0.0	0	1
1592635366907	24884927607	1	0.41777773935472773	0.0	0	1
1592635367582	24884927618	1	0.4201919630358436	0.0	0	1
1592635373953	24884927718	1	0.4226092901171556	0.0	0	1
1592635368996	24884927640	1	0.4250266171984675	0.0	0	1
1592635369735	24884927652	1	0.42744261425112406	0.0	0	1
1592635371358	24884927677	1	0.4310727057947797	0.0	0	1
1592635374017	24884927719	1	0.4334634323029823	0.0	0	1
1592635372772	24884927699	1	0.4358838627844904	0.0	0	1
1592635373511	24884927711	1	0.4383315588534355	0.0	0	1
1592635363626	24884927556	1	0.4407453391916662	0.0	0	1
1592635364365	24884927568	1	0.44315934120133954	0.0	0	1
1592635365104	24884927579	1	0.44557378655389795	0.0	0	1
1592635365843	24884927591	1	0.4479862368634732	0.0	0	1
1592635366582	24884927602	1	0.4503984655016059	0.0	0	1
1592635367257	24884927613	1	0.45281224583983665	0.0	0	1
1592635368060	24884927625	1	0.45522536116373963	0.0	0	1
1592635368735	24884927636	1	0.45764534830236253	0.0	0	1
1592635369474	24884927648	1	0.4600582419548229	0.0	0	1
1592635370213	24884927659	1	0.4624682538785298	0.0	0	1
1592635371033	24884927672	1	0.463729564386798	0.0	0	1
1592635371836	24884927684	1	0.4661475564824378	0.0	0	1
1592635372447	24884927694	1	0.4685608934777833	0.0	0	1
1592635373186	24884927706	1	0.470978885573423	0.0	0	1
1592635373925	24884927717	1	0.47339288758309633	0.0	0	1
1592635364104	24884927564	1	0.47581110135017857	0.0	0	1
1592635364779	24884927574	1	0.47822909344581827	0.0	0	1
1592635365582	24884927587	1	0.4806411004125084	0.0	0	1
1592635366321	24884927598	1	0.48305754080805	0.0	0	1
1592635367060	24884927610	1	0.48550634523420805	0.0	0	1
1592635367799	24884927621	1	0.4879187955437833	0.0	0	1
1592635368410	24884927631	1	0.4903383393395211	0.0	0	1
1592635369213	24884927643	1	0.4927563314351608	0.0	0	1
1592635369888	24884927654	1	0.49516966843050636	0.0	0	1
1592635370489	24884927663	1	0.4964174569807773	0.0	0	1
1592635371575	24884927680	1	0.4988053017602264	0.0	0	1
1592635372186	24884927690	1	0.5012195254413423	0.0	0	1
1592635372925	24884927701	1	0.5036357441654413	0.0	0	1
1592635373664	24884927713	1	0.5060849919344845	0.0	0	1
1592635363779	24884927559	1	0.5084998806299281	0.0	0	1
1592635364582	24884927571	1	0.5109163210254698	0.0	0	1
1592635365321	24884927583	1	0.5133323180781263	0.0	0	1
1592635365996	24884927593	1	0.5157469851021274	0.0	0	1
1592635366799	24884927606	1	0.5181638688405542	0.0	0	1
1592635367538	24884927617	1	0.5205787575359978	0.0	0	1
1592635368149	24884927627	1	0.5229983013317355	0.0	0	1
1592635368952	24884927639	1	0.525416958441703	0.0	0	1
1592635369627	24884927650	1	0.527833177165802	0.0	0	1
1592635371250	24884927675	1	0.5314650420809983	0.0	0	1
1592635371925	24884927686	1	0.5338805957907696	0.0	0	1
1592635372728	24884927698	1	0.5362928244289024	0.0	0	1
1592635373403	24884927709	1	0.5387088214815589	0.0	0	1
1592635363518	24884927554	1	0.5411228234912321	0.0	0	1
1592635364257	24884927566	1	0.5435357171436925	0.0	0	1
1592635364996	24884927578	1	0.5459537092393322	0.0	0	1
1592635365735	24884927589	1	0.5483657162060224	0.0	0	1
1592635366474	24884927601	1	0.5507766148154996	0.0	0	1
1592635367213	24884927612	1	0.5532283009704111	0.0	0	1
1592635367952	24884927624	1	0.5556400862656586	0.0	0	1
1592635368627	24884927634	1	0.5580598517328389	0.0	0	1
1592635369302	24884927645	1	0.5604754054426102	0.0	0	1
1592635370169	24884927658	1	0.5628871907378578	0.0	0	1
1592635370989	24884927671	1	0.5641172455727226	0.0	0	1
