	Address
1964810344939	0.034143973
1964810344940	0.034163997
1964810344941	0.034206204
1964810345849	0.034829486
1964810345841	0.03484879
1964810345842	0.03485579
1964810345843	0.034856316
1964810345844	0.034856837
1964810345845	0.034857363
1964810345846	0.034857884
1964810345847	0.03485841
1964810345848	0.03485893
1592635384120	0.034873392
1592635384121	0.034899306
1592635384772	0.03514286
1592635384122	0.0351939
1592635388118	0.035307173
1964810345931	0.035322417
1964810346002	0.03541684
1964810345850	0.03542581
1964810345851	0.035427116
1964810345853	0.035428096
1964810345855	0.03542908
1964810345986	0.035430454
1964810345987	0.035431042
1964810345989	0.035432022
1964810345991	0.035433006
1964810345852	0.035434052
1964810345854	0.035435032
1964810345984	0.035436016
1964810345985	0.035436604
1964810345994	0.03543713
1964810345995	0.03543765
1964810345988	0.035438176
1964810345997	0.035438698
1964810345990	0.035439223
1964810345999	0.035439745
1964810345992	0.03544027
1964810345993	0.03544079
1964810345996	0.03544151
1964810345998	0.035442557
1964810346000	0.035443608
1964810346001	0.03544413
1592635384125	0.03547567
1592635384126	0.035492226
1964810344942	0.035778377
1964810344943	0.03582569
1964810346011	0.0363925
1964810346012	0.03639348
1964810346003	0.03641612
1964810346004	0.036416646
1964810346008	0.036418412
1964810346009	0.036418933
1964810346010	0.03641946
1964810346005	0.036423188
1964810346006	0.036423713
1964810346007	0.036424693
1964810345925	0.036682643
1964810345926	0.036690954
1592635384119	0.036732767
1964810345942	0.036847934
1964810345943	0.03686279
1592635365862	0.036865473
1964810346036	0.03693837
1964810346013	0.036955774
1964810346015	0.0369563
1964810346016	0.03695682
1964810346017	0.036957346
1964810346018	0.036957867
1964810346019	0.036958393
1964810346020	0.036958914
1964810346021	0.03695944
1964810346023	0.036960095
1964810346024	0.036960617
1964810346025	0.036961142
1964810346026	0.036961664
1964810346027	0.03696219
1964810346028	0.03696271
1964810346014	0.036963236
1964810346029	0.036963757
1964810346031	0.036964413
1964810346032	0.036964934
1964810346033	0.03696546
1964810346034	0.03696598
1964810346035	0.036966506
1964810346022	0.03696703
1964810346030	0.036970366
1592635384124	0.037001252
1964810344944	0.03731646
1964810344945	0.0373374
1964810344946	0.03737692
1592635370447	0.03771222
1964810346046	0.037939284
1964810346045	0.037940722
1964810346037	0.037963036
1964810346038	0.03796356
1964810346043	0.037966114
1964810346039	0.037970692
1964810346040	0.037971217
1964810346041	0.03797174
1964810346042	0.037972264
1964810346044	0.037972916
1964810345935	0.03823715
1592635384123	0.038292117
1964810345929	0.03839073
1964810345930	0.03839904
1964810346070	0.038488884
1964810346071	0.038489405
1964810346047	0.03850531
1964810346048	0.038505964
1964810346049	0.038506486
1964810346050	0.03850701
1964810346052	0.038507793
1964810346053	0.03850832
1964810346054	0.03850884
1964810346055	0.038509365
1964810346056	0.038509887
1964810346057	0.038510412
1964810346058	0.038510934
1964810346060	0.038512375
1964810346061	0.038512897
1964810346062	0.038513422
1964810346063	0.038513947
1964810346064	0.03851447
1964810346051	0.038514994
1964810346065	0.038515516
1964810346066	0.03851604
1964810346068	0.038516562
1964810346069	0.038517088
1964810346059	0.03851833
1964810346067	0.038521666
1592635384118	0.03855864
1964810344947	0.03886508
1964810344948	0.038912453
1964810346080	0.039478935
1964810346072	0.039502036
1964810346073	0.039502557
1964810346074	0.039503083
1964810346077	0.039504915
1964810346079	0.039506353
1964810346075	0.03950989
1964810346076	0.03951113
1964810346078	0.039511718
1592635384127	0.039830264
1964810346112	0.03983949
1964810345944	0.03992822
1964810345945	0.03993653
1964810346105	0.040018525
1964810346104	0.040019047
1964810346081	0.040034816
1964810346082	0.04003534
1964810346083	0.040035997
1964810346084	0.040036518
1964810346085	0.040037043
1964810346086	0.040037565
1964810346088	0.04003822
1964810346089	0.040038742
1964810346090	0.040039267
1964810346091	0.040039923
1964810346092	0.040040445
1964810346093	0.04004097
1964810346094	0.04004149
1964810346096	0.040042147
1964810346097	0.04004267
1964810346098	0.040043194
1964810346099	0.040043846
1964810346100	0.04004437
1964810346087	0.040044896
1964810346101	0.040045418
1964810346102	0.040045943
1964810346095	0.04004823
1964810346103	0.04005157
1964810344949	0.04038935
1964810344950	0.040410224
1964810344951	0.04044975
1964810346178	0.041018587
1964810346106	0.04104221
1964810346107	0.041042864
1964810346108	0.04104339
1964810346176	0.04104522
1964810346177	0.04104666
1964810346109	0.04105026
1964810346110	0.041050848
1964810346111	0.041051373
1964810345934	0.041312594
1964810346113	0.041357942
1964810346114	0.041380122
1964810346203	0.04156367
1964810346179	0.041579902
1964810346180	0.041580424
1964810346181	0.041581012
1964810346182	0.041581538
1964810346183	0.04158206
1964810346184	0.041582584
1964810346185	0.041583106
1964810346186	0.04158396
1964810346187	0.04158448
1964810346188	0.041585006
1964810346189	0.041585527
1964810346190	0.041586053
1964810346191	0.041586574
1964810346192	0.0415871
1964810346193	0.04158762
1964810346194	0.041588146
1964810346195	0.041588668
1964810346196	0.041589193
1964810346197	0.041589715
1964810346198	0.04159024
1964810346199	0.04159076
1964810346200	0.041591287
1964810346201	0.041591812
1964810346202	0.041592333
1964810346263	0.041627996
1964810346264	0.04165018
1964810344952	0.04575546
1964810344953	0.04580375
1964810346213	0.046414666
1964810346212	0.046416108
1964810346204	0.046438813
1964810346205	0.046439335
1964810346206	0.04643986
1964810346207	0.04644038
1964810346210	0.046440907
1964810346211	0.04644143
1964810346208	0.04644647
1964810346209	0.04644699
1964810346266	0.046458967
1964810346267	0.046468195
1964810345928	0.04671371
1964810346265	0.04678196
1964810345927	0.04689621
1592635365863	0.046911918
1964810346238	0.046976373
1964810346237	0.046976894
1964810346214	0.046994563
1964810346216	0.046995547
1964810346217	0.04699607
1964810346218	0.046996593
1964810346219	0.046997115
1964810346220	0.04699764
1964810346221	0.04699816
1964810346222	0.046998687
1964810346224	0.04699947
1964810346225	0.046999995
1964810346226	0.04700052
1964810346227	0.04700104
1964810346215	0.047001567
1964810346228	0.04700209
1964810346229	0.047002614
1964810346230	0.047003135
1964810346232	0.047004182
1964810346223	0.0470049
1964810346233	0.047005426
1964810346234	0.047005948
1964810346235	0.047006473
1964810346236	0.047007
1964810346231	0.04700824
1964810346269	0.047039323
1964810346270	0.047059216
1964810344954	0.047350865
1964810344955	0.04737082
1964810344956	0.047410347
1964810346333	0.04795543
1964810346342	0.047955956
1964810346390	0.04797068
1964810346334	0.04798972
1964810346335	0.047990244
1964810346336	0.047991093
1964810346337	0.04799162
1964810346341	0.0479924
1964810346338	0.04799816
1964810346339	0.047998685
1964810346340	0.047999207
1964810346455	0.04851138
1964810346454	0.0485119
1964810346239	0.048527934
1964810346432	0.04852846
1964810346433	0.048529048
1964810346434	0.04852957
1964810346435	0.048530094
1964810346436	0.048530616
1964810346437	0.04853114
1964810346438	0.048531663
1964810346439	0.048532188
1964810346440	0.04853271
1964810346441	0.048533235
1964810346442	0.048533756
1964810346443	0.04853428
1964810346444	0.048534803
1964810346445	0.04853533
1964810346446	0.04853585
1964810346447	0.048536375
1964810346448	0.048536897
