,access#,line_AVF_average,line_AVF_std
16355950075.0,64.0,0.14123632,0.00014433212
16355950076.0,64.0,0.14174181,0.000145637
16355950077.0,64.0,0.14224622,0.00014606382
16355950078.0,64.0,0.14275134,0.00014504907
16355950079.0,64.0,0.14325586,0.00014420635
16355950080.0,64.0,0.14379206,0.00014745437
16355950081.0,64.0,0.14429887,0.00014519229
16355950082.0,64.0,0.14479898,0.00014540252
16355950083.0,64.0,0.14530487,0.00014522299
16355950084.0,64.0,0.14581028,0.00014469633
16355950085.0,64.0,0.14631538,0.00014416399
16355950086.0,64.0,0.14681432,0.0001443319
16355950087.0,64.0,0.14731981,0.00014563558
16355950088.0,64.0,0.14782418,0.00014601319
16355950089.0,64.0,0.14832915,0.00014502686
16355950090.0,64.0,0.14883357,0.00014410967
16355950091.0,64.0,0.14933866,0.00014474553
16355950092.0,64.0,0.14984384,0.00014514211
16355950093.0,64.0,0.15084247,0.0028468906
16355950094.0,64.0,0.15104364,0.00014790312
16355950095.0,64.0,0.15154488,0.0001447324
16355950096.0,64.0,0.15208182,0.00014735544
16355950097.0,64.0,0.15258974,0.0001457032
16355950098.0,64.0,0.15309145,0.00014577541
16355950099.0,64.0,0.15359673,0.00014536765
16355950100.0,64.0,0.15410298,0.00014501675
16355950101.0,64.0,0.15460992,0.00014457233
16355950102.0,64.0,0.15510893,0.0001446782
16355950103.0,64.0,0.15561514,0.00014593425
16355950104.0,64.0,0.15612143,0.0001457636
16355950105.0,64.0,0.15662725,0.0001452463
16355950106.0,64.0,0.15712668,0.00014458546
16355950107.0,64.0,0.15763265,0.00014463798
16355950108.0,64.0,0.15813874,0.00014564973
16355950109.0,64.0,0.15864052,0.00014570726
16355950110.0,64.0,0.15914586,0.00014540134
16355950111.0,64.0,0.15965213,0.00014498318
16355950112.0,64.0,0.16019621,0.00014830133
16355950113.0,64.0,0.16069709,0.00014456121
16355950114.0,64.0,0.16120313,0.00014584215
16355950115.0,64.0,0.16170949,0.00014591793
16355950116.0,64.0,0.16221556,0.00014529115
16355950117.0,64.0,0.16271518,0.00014462035
16355950118.0,64.0,0.16322108,0.000144705
16355950119.0,64.0,0.16372727,0.00014563513
16355950120.0,64.0,0.1642292,0.00014580722
16355950121.0,64.0,0.16473456,0.0001454427
16355950122.0,64.0,0.16524102,0.00014496775
16355950123.0,64.0,0.16574785,0.00014461786
16355950124.0,64.0,0.16676047,0.002929612
34094639340.0,1.0,0.16649698,0.0
34094639342.0,1.0,0.16651216,0.0
16355950125.0,64.0,0.16684005,0.0001515028
16355950126.0,64.0,0.16736524,0.00015152796
16355950127.0,64.0,0.16788423,0.00015060266
16355950128.0,64.0,0.16842398,0.00015118746
16355950129.0,64.0,0.16894948,0.00015021654
16355950130.0,64.0,0.16947366,0.0001493421
16355950131.0,64.0,0.16998899,0.00015025209
16355950132.0,64.0,0.17051415,0.00015150144
16355950133.0,64.0,0.17103657,0.00014987662
16355950134.0,64.0,0.17155933,0.00015027676
16355950135.0,64.0,0.17207813,0.00014975671
16355950136.0,64.0,0.17260008,0.00014941226
16355950137.0,64.0,0.17312317,0.00015153005
16355950138.0,64.0,0.1736421,0.000150529
16355950139.0,64.0,0.17415646,0.0001491954
16355950140.0,64.0,0.17468068,0.00015021874
16355950141.0,64.0,0.17520489,0.00014938372
16355950142.0,64.0,0.17572045,0.00015018405
16355950143.0,64.0,0.17624517,0.00015151115
16355950144.0,64.0,0.17679812,0.00015308245
16355950145.0,64.0,0.1773222,0.00015025362
16355950146.0,64.0,0.1778412,0.00014975578
16355950147.0,64.0,0.17836337,0.00014954853
16355950148.0,64.0,0.17888741,0.00015152915
16355950149.0,64.0,0.17940639,0.00015060272
16355950150.0,64.0,0.17992128,0.00014919459
16355950151.0,64.0,0.18044558,0.00015021765
16355950152.0,64.0,0.18096974,0.00014934335
16355950153.0,64.0,0.18148507,0.0001502523
16355950154.0,64.0,0.18201025,0.00015150035
16355950155.0,64.0,0.18253265,0.00014987792
16355950156.0,64.0,0.19602594,0.007025662
16355950157.0,64.0,0.18320124,0.00015002397
16355950158.0,64.0,0.18372543,0.00015022756
16355950159.0,64.0,0.18424483,0.0001504411
16355950160.0,64.0,0.1847978,0.00015361405
16355950161.0,64.0,0.18532352,0.00015094868
16355950162.0,64.0,0.18584782,0.00014943583
16355950163.0,64.0,0.18636319,0.00014957096
16355950164.0,64.0,0.18688773,0.0001510807
16355950165.0,64.0,0.18741179,0.00015058866
16355950166.0,64.0,0.18792963,0.0001510683
16355950167.0,64.0,0.18844682,0.00015010785
16355950168.0,64.0,0.18896991,0.00014925476
16355950169.0,64.0,0.18950187,0.00015746227
34094639321.0,64.0,0.0,0.0
16355950170.0,64.0,0.19003712,0.0001504683
16355950171.0,64.0,0.19055903,0.00015073644
16355950172.0,64.0,0.19108288,0.00015095252
16355950173.0,64.0,0.1916072,0.00014948343
16355950174.0,64.0,0.19212614,0.00015456963
34094639294.0,64.0,0.0,0.0
16355950175.0,64.0,0.19266602,0.0001508214
16355950176.0,64.0,0.19330339,0.00019731243
34094639296.0,64.0,0.0,0.0
