,access#,line_AVF_average,line_AVF_std
52584053136.0,12.0,0.25382248,0.033126805
24884927552.0,30.0,0.38858974,8.3988845e-05
52584053138.0,18.0,0.4670111,0.03603729
gmean,,0.36980775,0.023082694
