	line_AVF	page
3365379403475	0.14051709	52584053179.0
3365379404102	0.14142713	52584053189.0
3365379403963	0.14146435	52584053186.0
3365379404100	0.1417255	52584053189.0
2182056917326	0.14202207	34094639333.0
888014468804	0.14222482	13875226075.0
2182056914960	0.14246608	34094639296.0
1046780787712	0.14261869	16355949808.0
3365379403899	0.14273694	52584053185.0
3365379404348	0.14304699	52584053192.0
3365379403253	0.14321451	52584053175.0
2182056914519	0.14356315	34094639289.0
3365379404099	0.14395177	52584053189.0
888014468879	0.14424777	13875226076.0
3365379404056	0.14428514	52584053188.0
2182056915121	0.14438194	34094639298.0
2182056917925	0.14450754	34094639342.0
3365379404322	0.14473304	52584053192.0
1592635365807	0.14530437	24884927590.0
888014468948	0.14559244	13875226077.0
888014468023	0.14564818	13875226062.0
3365379404162	0.14641087	52584053190.0
2182056914631	0.14644098	34094639291.0
3365379403620	0.1468334	52584053181.0
3365379404290	0.1468597	52584053192.0
888014468994	0.14715016	13875226078.0
3365379403648	0.14739494	52584053182.0
2182056914905	0.14756253	34094639295.0
2182056914556	0.14793402	34094639289.0
888014469111	0.15014724	13875226079.0
2182056917495	0.15028898	34094639335.0
2182056916366	0.1505327	34094639318.0
888014468110	0.15079059	13875226064.0
888014468767	0.15097877	13875226074.0
2182056914539	0.1517074	34094639289.0
3365379403539	0.15186238	52584053180.0
2182056915456	0.15191813	34094639304.0
3365379404176	0.15248391	52584053190.0
888014469122	0.15254593	13875226080.0
888014469205	0.15308169	13875226081.0
2182056917688	0.1532399	34094639338.0
3365379403261	0.15338308	52584053175.0
2182056915831	0.15348722	34094639309.0
2182056916283	0.153861	34094639316.0
2182056917270	0.15391855	34094639332.0
2182056917197	0.15417723	34094639331.0
888014469262	0.15452416	13875226082.0
2182056914533	0.1549135	34094639289.0
3365379404112	0.15685765	52584053189.0
2182056914531	0.15725248	34094639289.0
2182056914961	0.15739392	34094639296.0
888014469329	0.15891209	13875226083.0
2182056918558	0.15908869	34094639352.0
888014466255	0.15959801	13875226035.0
3365379404052	0.15989414	52584053188.0
2182056917879	0.1606224	34094639341.0
888014469429	0.16189708	13875226084.0
888014465925	0.16195232	13875226030.0
3365379403431	0.16284925	52584053178.0
3365379403940	0.16338521	52584053186.0
3365379404192	0.16359754	52584053190.0
3365379404068	0.16409166	52584053188.0
888014469444	0.16562632	13875226085.0
2182056916669	0.16613427	34094639322.0
2182056914561	0.16635697	34094639290.0
2182056914648	0.16639116	34094639291.0
3365379404311	0.16687629	52584053192.0
888014469509	0.16723408	13875226086.0
3365379404488	0.16922896	52584053195.0
3365379403744	0.16931976	52584053183.0
2182056916302	0.17112184	34094639317.0
3365379403872	0.17174546	52584053185.0
888014467680	0.17323144	13875226057.0
2182056916245	0.17424914	34094639316.0
3365379402590	0.17841871	52584053165.0
3365379402663	0.17841929	52584053166.0
888014467057	0.17847265	13875226047.0
888014469615	0.17862152	13875226087.0
3365379404057	0.17921683	52584053188.0
1592635365806	0.18130526	24884927590.0
3365379401121	0.18130583	52584053142.0
1046780787749	0.1857647	16355949808.0
2182056916000	0.18597507	34094639312.0
2182056915493	0.18601641	34094639304.0
888014469652	0.1901054	13875226088.0
3365379403259	0.19109552	52584053175.0
3365379403559	0.19127852	52584053180.0
2182056914855	0.19150682	34094639294.0
2182056915406	0.19248441	34094639303.0
3365379404486	0.19251682	52584053195.0
3365379403477	0.1927336	52584053179.0
2182056918160	0.19291091	34094639346.0
3365379403433	0.19320035	52584053178.0
888014469712	0.1938113	13875226089.0
2182056914722	0.19418061	34094639292.0
2182056916560	0.1948429	34094639321.0
2182056916742	0.19505651	34094639324.0
2182056916741	0.1959234	34094639324.0
2182056916805	0.19613111	34094639325.0
888014467728	0.19638081	13875226058.0
2182056914776	0.19643936	34094639293.0
3365379404037	0.19660003	52584053188.0
3365379403708	0.19817086	52584053182.0
3365379403410	0.1983424	52584053178.0
888014466084	0.1994615	13875226032.0
3365379403473	0.1995776	52584053179.0
3365379403668	0.19985178	52584053182.0
3365379404169	0.20025711	52584053190.0
2182056914708	0.20039517	34094639292.0
3365379404377	0.20059013	52584053193.0
3365379404436	0.20062326	52584053194.0
2182056914897	0.20089577	34094639295.0
3365379404131	0.20223448	52584053189.0
2182056915598	0.20250563	34094639306.0
888014469774	0.20318334	13875226090.0
3365379403270	0.20388408	52584053176.0
2182056917909	0.20433651	34094639342.0
888014467861	0.2045813	13875226060.0
3365379403915	0.20475775	52584053186.0
2182056914647	0.20510417	34094639291.0
3365379403843	0.20525952	52584053185.0
3365379403401	0.20531864	52584053178.0
2182056914642	0.20703119	34094639291.0
3365379403913	0.20726684	52584053186.0
2182056915125	0.20802952	34094639298.0
3365379403715	0.20814778	52584053183.0
3365379403921	0.20834929	52584053186.0
2182056914683	0.20867187	34094639291.0
2182056914940	0.2101057	34094639295.0
2182056917984	0.21125808	34094639343.0
3365379404049	0.21235998	52584053188.0
2182056914970	0.21325901	34094639296.0
888014467682	0.21461952	13875226057.0
2182056917929	0.2147887	34094639342.0
3365379403763	0.21557163	52584053183.0
888014469840	0.2160705	13875226091.0
3365379404305	0.21718206	52584053192.0
2182056914675	0.21867365	34094639291.0
888014469939	0.21923663	13875226092.0
2182056916665	0.2196938	34094639322.0
2182056917760	0.22162004	34094639340.0
3365379404083	0.22320771	52584053188.0
3365379403925	0.22436751	52584053186.0
2182056917840	0.2245462	34094639341.0
2182056917952	0.22651175	34094639343.0
888014466861	0.22753845	13875226044.0
2182056915061	0.22783747	34094639297.0
2182056918068	0.22832519	34094639344.0
3365379404339	0.22837518	52584053192.0
2182056916192	0.23014045	34094639315.0
3365379403857	0.23043105	52584053185.0
3365379403943	0.23046654	52584053186.0
3365379403729	0.23069896	52584053183.0
2182056915614	0.23117818	34094639306.0
2182056914547	0.23189542	34094639289.0
2182056914646	0.23216765	34094639291.0
2182056916663	0.2323935	34094639322.0
2182056914625	0.23274337	34094639291.0
2182056916241	0.23287588	34094639316.0
2182056918148	0.23566276	34094639346.0
3365379404160	0.23616344	52584053190.0
2182056917424	0.23650394	34094639334.0
2182056915693	0.23663501	34094639307.0
2182056918276	0.23685569	34094639348.0
2182056918451	0.23754656	34094639350.0
888014467703	0.23777531	13875226057.0
3365379404535	0.23781441	52584053195.0
888014469206	0.23846683	13875226081.0
3365379401127	0.24271324	52584053142.0
1592635365808	0.24273291	24884927590.0
3365379402618	0.24354789	52584053165.0
3365379402636	0.24356467	52584053166.0
888014469952	0.24363877	13875226093.0
3365379404312	0.2440688	52584053192.0
3365379403553	0.24465504	52584053180.0
2182056915526	0.24525453	34094639305.0
2182056917792	0.24529241	34094639340.0
3365379404116	0.245329	52584053189.0
888014470048	0.2457153	13875226094.0
3365379403521	0.24601224	52584053180.0
3365379403974	0.24618019	52584053187.0
2182056916447	0.25388944	34094639319.0
3365379403365	0.2556723	52584053177.0
2182056918154	0.25657707	34094639346.0
1592635364137	0.25697038	24884927564.0
3365379404180	0.25759912	52584053190.0
3365379404171	0.25886592	52584053190.0
2182056916884	0.25905275	34094639326.0
3365379404027	0.2596628	52584053187.0
2182056916944	0.25989798	34094639327.0
2182056918184	0.26130983	34094639346.0
888014470100	0.2621588	13875226095.0
3365379403906	0.26260063	52584053186.0
3365379403752	0.2636869	52584053183.0
3365379403664	0.26420602	52584053182.0
2182056917910	0.26444015	34094639342.0
888014469189	0.2644828	13875226081.0
3365379403841	0.26574826	52584053185.0
2182056915873	0.26749948	34094639310.0
2182056915063	0.26971877	34094639297.0
2182056914743	0.27068505	34094639292.0
3365379403459	0.270785	52584053179.0
3365379404379	0.27096024	52584053193.0
3365379404540	0.27099752	52584053195.0
3365379404163	0.2710566	52584053190.0
888014470164	0.27127993	13875226096.0
2182056917265	0.27165708	34094639332.0
3365379403262	0.272254	52584053175.0
2182056918425	0.27398562	34094639350.0
2182056914498	0.2740732	34094639289.0
2182056915781	0.27451533	34094639309.0
3365379404371	0.27484965	52584053193.0
2182056914585	0.27514455	34094639290.0
3365379403301	0.27529976	52584053176.0
2182056916721	0.27533513	34094639323.0
888014469220	0.27565128	13875226081.0
2182056914822	0.27619654	34094639294.0
2182056916720	0.27628183	34094639323.0
2182056915860	0.2774852	34094639310.0
888014470261	0.27827922	13875226097.0
888014470270	0.27966106	13875226097.0
3365379404136	0.27985442	52584053189.0
3365379403924	0.2808819	52584053186.0
3365379403909	0.28222257	52584053186.0
888014469773	0.2823026	13875226090.0
3365379404490	0.28333548	52584053195.0
888014470281	0.2839923	13875226098.0
888014470149	0.28403306	13875226096.0
3365379404132	0.284102	52584053189.0
2182056916933	0.2843112	34094639327.0
2182056917912	0.2845769	34094639342.0
2182056915457	0.2851835	34094639304.0
3365379404289	0.28591615	52584053192.0
2182056917445	0.28600267	34094639335.0
3365379403563	0.2860581	52584053180.0
2182056917024	0.28645766	34094639328.0
1046780787713	0.287404	16355949808.0
888014470360	0.28782633	13875226099.0
2182056914969	0.28837022	34094639296.0
2182056914497	0.29048443	34094639289.0
3365379404105	0.29093945	52584053189.0
888014470423	0.29123586	13875226100.0
888014470487	0.2913753	13875226101.0
2182056917761	0.29142722	34094639340.0
2182056915907	0.29237306	34094639311.0
888014469188	0.29242522	13875226081.0
3365379403928	0.2928298	52584053186.0
1592635364138	0.2931138	24884927564.0
3365379401045	0.29311502	52584053141.0
888014470579	0.29340634	13875226102.0
2182056918593	0.29409117	34094639353.0
1046780787604	0.29528806	16355949806.0
888014470277	0.2961708	13875226098.0
3365379403671	0.29638758	52584053182.0
3365379404101	0.2966776	52584053189.0
3365379403704	0.29695868	52584053182.0
2182056916901	0.29714096	34094639326.0
2182056917269	0.29823625	34094639332.0
888014466054	0.29923183	13875226032.0
2182056918417	0.29943255	34094639350.0
2182056914945	0.29972395	34094639296.0
2182056917943	0.30064452	34094639342.0
888014467665	0.3009778	13875226057.0
3365379403448	0.30188733	52584053178.0
3365379403799	0.30243167	52584053184.0
888014470647	0.30273992	13875226103.0
3365379403832	0.3028645	52584053184.0
888014470672	0.30493844	13875226104.0
2182056914939	0.30591452	34094639295.0
2182056918228	0.30823895	34094639347.0
2182056916249	0.30848613	34094639316.0
2182056917680	0.30868477	34094639338.0
2182056916129	0.30931032	34094639314.0
888014470740	0.3105731	13875226105.0
888014470292	0.31080788	13875226098.0
2182056916265	0.31119707	34094639316.0
2182056914709	0.31384093	34094639292.0
2182056917969	0.31646547	34094639343.0
2182056917778	0.3212207	34094639340.0
2182056917970	0.3218858	34094639343.0
888014466868	0.32720235	13875226044.0
3365379402619	0.32800427	52584053165.0
888014470819	0.32808104	13875226106.0
888014470864	0.3285316	13875226107.0
3365379403516	0.3324898	52584053179.0
2182056916230	0.33496013	34094639316.0
2182056917865	0.33520773	34094639341.0
888014470918	0.33524743	13875226108.0
888014470736	0.33558533	13875226105.0
2182056914757	0.33653995	34094639293.0
888014470288	0.33656833	13875226098.0
888014469221	0.3392347	13875226081.0
2182056915558	0.34005162	34094639305.0
2182056916664	0.34009224	34094639322.0
2182056917568	0.34177232	34094639337.0
1592635365168	0.34199974	24884927580.0
2182056916019	0.34313664	34094639312.0
2182056916948	0.3439484	34094639327.0
3365379403792	0.34469423	52584053184.0
2182056916176	0.3449917	34094639315.0
1046780787763	0.34571898	16355949808.0
2182056915986	0.34751615	34094639312.0
2182056914645	0.34858003	34094639291.0
3365379404128	0.34879097	52584053189.0
888014469136	0.34911203	13875226080.0
3365379403891	0.3493881	52584053185.0
2182056917432	0.3500032	34094639334.0
2182056916261	0.35017714	34094639316.0
888014468816	0.35076573	13875226075.0
3365379403531	0.35173205	52584053180.0
2182056915678	0.3541562	34094639307.0
3365379403644	0.35631838	52584053181.0
3365379403739	0.35718894	52584053183.0
2182056914827	0.35881746	34094639294.0
2182056914819	0.35944864	34094639294.0
3365379403589	0.3596863	52584053181.0
2182056917264	0.3598819	34094639332.0
888014470105	0.3610505	13875226095.0
3365379403687	0.3611186	52584053182.0
888014467974	0.36126122	13875226062.0
888014470169	0.36129507	13875226096.0
3365379403267	0.3613879	52584053176.0
888014470096	0.36244076	13875226095.0
2182056917253	0.36261755	34094639332.0
3365379403543	0.36327806	52584053180.0
2182056914839	0.3634646	34094639294.0
888014470420	0.36375836	13875226100.0
2182056914753	0.36516166	34094639293.0
3365379404096	0.36614147	52584053189.0
3365379403331	0.3662554	52584053177.0
3365379404373	0.36819965	52584053193.0
888014470484	0.3694167	13875226101.0
3365379404185	0.36972547	52584053190.0
2182056915134	0.36975953	34094639298.0
2182056917685	0.37124515	34094639338.0
3365379403523	0.3727661	52584053180.0
888014470996	0.3741726	13875226109.0
888014466053	0.37420306	13875226032.0
2182056917477	0.3747897	34094639335.0
2182056916112	0.37640086	34094639314.0
888014471060	0.37644258	13875226110.0
888014471109	0.37751436	13875226111.0
888014471173	0.377557	13875226112.0
2182056918367	0.37884685	34094639349.0
2182056916873	0.38026586	34094639326.0
2182056918366	0.38056135	34094639349.0
1592635365167	0.38171425	24884927580.0
1592635365381	0.38171482	24884927584.0
2182056917829	0.3817832	34094639341.0
888014467973	0.38209257	13875226062.0
2182056917001	0.38241988	34094639328.0
2182056916662	0.38260803	34094639322.0
3365379403587	0.3827666	52584053181.0
2182056916656	0.38399836	34094639322.0
2182056914876	0.3845297	34094639294.0
2182056917273	0.38573036	34094639332.0
3365379403595	0.3863403	52584053181.0
888014468720	0.38780415	13875226073.0
888014471232	0.3884782	13875226113.0
888014471305	0.38877395	13875226114.0
2182056917725	0.38928285	34094639339.0
2182056916902	0.39042255	34094639326.0
2182056916056	0.39082825	34094639313.0
2182056916250	0.39307037	34094639316.0
2182056916724	0.39401618	34094639323.0
888014469008	0.39582345	13875226078.0
888014470485	0.3962743	13875226101.0
2182056917684	0.39691058	34094639338.0
3365379403941	0.3982052	52584053186.0
888014466055	0.402279	13875226032.0
2182056915057	0.40441155	34094639297.0
888014466736	0.4094582	13875226042.0
1592635365169	0.41174668	24884927580.0
3365379401046	0.41176546	52584053141.0
1592635364016	0.41256878	24884927562.0
888014471402	0.41267154	13875226115.0
888014470954	0.41389307	13875226108.0
2182056916202	0.41392887	34094639315.0
2182056916266	0.41421154	34094639316.0
3365379403408	0.41426656	52584053178.0
888014470145	0.41643995	13875226096.0
888014470081	0.42093477	13875226095.0
3365379404475	0.42237025	52584053194.0
2182056915895	0.4272951	34094639310.0
2182056917426	0.42792967	34094639334.0
888014468485	0.42806363	13875226070.0
888014471429	0.4283393	13875226116.0
2182056915959	0.43008512	34094639311.0
1046780787746	0.43057817	16355949808.0
2182056918308	0.43320546	34094639348.0
2182056914663	0.43694195	34094639291.0
2182056916042	0.4370995	34094639313.0
3365379403299	0.4371697	52584053176.0
2182056916740	0.43797278	34094639324.0
2182056918292	0.4382432	34094639348.0
2182056915542	0.4395791	34094639305.0
888014471108	0.4412186	13875226111.0
3365379404403	0.4417525	52584053193.0
2182056916855	0.44212154	34094639325.0
3365379404019	0.44229048	52584053187.0
3365379403747	0.44384453	52584053183.0
3365379403655	0.44416025	52584053182.0
2182056915527	0.44430408	34094639305.0
2182056917968	0.44453698	34094639343.0
2182056915335	0.4445661	34094639302.0
2182056916804	0.4468872	34094639325.0
3365379404483	0.44728857	52584053195.0
888014471489	0.447766	13875226117.0
2182056916929	0.45143777	34094639327.0
2182056917129	0.45303738	34094639330.0
2182056915490	0.45324725	34094639304.0
888014470548	0.45392898	13875226102.0
2182056917130	0.45465416	34094639330.0
2182056916915	0.45533898	34094639326.0
2182056917125	0.45537594	34094639330.0
888014468824	0.4558058	13875226075.0
2182056916279	0.4576071	34094639316.0
2182056916937	0.45909306	34094639327.0
888014471570	0.4591648	13875226118.0
2182056915721	0.45933923	34094639308.0
3365379404484	0.45970732	52584053195.0
2182056918195	0.45977828	34094639346.0
2182056916446	0.4601507	34094639319.0
2182056917325	0.46017948	34094639333.0
888014470933	0.46058524	13875226108.0
2182056918306	0.46160108	34094639348.0
888014471625	0.4616446	13875226119.0
1592635366767	0.46508092	24884927605.0
888014471721	0.46508214	13875226120.0
888014466006	0.46567026	13875226031.0
2182056918365	0.46605432	34094639349.0
888014467650	0.4660927	13875226057.0
2182056917509	0.46680635	34094639336.0
2182056916661	0.4685192	34094639322.0
888014471761	0.4694976	13875226121.0
2182056915478	0.47064573	34094639304.0
2182056917121	0.47136888	34094639330.0
888014471440	0.47258204	13875226116.0
888014470737	0.4730509	13875226105.0
2182056914577	0.4742121	34094639290.0
2182056915332	0.47470826	34094639302.0
888014471812	0.4802833	13875226122.0
888014466142	0.48102424	13875226033.0
888014471876	0.48112664	13875226123.0
3365379404496	0.48306707	52584053195.0
2182056917069	0.48367593	34094639329.0
3365379403984	0.48405236	52584053187.0
888014471950	0.48500776	13875226124.0
888014472014	0.48532602	13875226125.0
888014472077	0.48611385	13875226126.0
888014472141	0.48624974	13875226127.0
2182056917711	0.48662367	34094639339.0
888014472205	0.48670635	13875226128.0
1592635365391	0.49262917	24884927584.0
3365379402606	0.49342838	52584053165.0
3365379402624	0.49344516	52584053166.0
888014472285	0.4935135	13875226129.0
888014468297	0.49626327	13875226067.0
888014468425	0.4965157	13875226069.0
2182056915679	0.5007651	34094639307.0
2182056918381	0.5009147	34094639349.0
2182056917231	0.50095296	34094639331.0
888014472379	0.506478	13875226130.0
888014467515	0.50670314	13875226054.0
2182056917875	0.5073155	34094639341.0
888014468019	0.5075308	13875226062.0
888014472442	0.50819135	13875226131.0
2182056916549	0.50827557	34094639321.0
888014467763	0.50843567	13875226058.0
2182056916264	0.5108126	34094639316.0
3365379403251	0.5113416	52584053175.0
2182056917199	0.5127241	34094639331.0
2182056914721	0.51497155	34094639292.0
2182056916098	0.51500624	34094639314.0
2182056915123	0.51853055	34094639298.0
3365379403777	0.51995736	52584053184.0
2182056915969	0.5204694	34094639312.0
2182056916258	0.520676	34094639316.0
2182056917922	0.523988	34094639342.0
3365379403712	0.5243637	52584053183.0
888014466223	0.52453154	13875226034.0
2182056917920	0.52781934	34094639342.0
3365379404199	0.5282169	52584053190.0
2182056918214	0.5287055	34094639347.0
3365379403403	0.52950734	52584053178.0
2182056915060	0.5316587	34094639297.0
3365379404115	0.531957	52584053189.0
3365379403604	0.53415704	52584053181.0
888014472510	0.5350317	13875226132.0
1046780787590	0.5354934	16355949806.0
888014468806	0.53704494	13875226075.0
888014469126	0.53729737	13875226080.0
