	Address
1592635364509	0.051595554
1592635364510	0.05159819
1592635364571	0.051599108
1592635364511	0.051600024
1592635364512	0.05160094
1592635365021	0.0516469
1592635365022	0.051655155
1592635365023	0.051656183
1592635365024	0.05166249
1592635364515	0.121570826
1592635364513	0.12157885
1592635364514	0.12158068
1592635364572	0.12158182
1592635365074	0.12163179
1592635365025	0.1216334
1592635365027	0.12163535
1592635365026	0.12163764
1592635364516	0.19148925
1592635364517	0.19149074
1592635364518	0.19149189
1592635365028	0.19152719
1592635365029	0.19152822
1592635365030	0.19152912
1592635364519	0.26138565
1592635364573	0.26138657
1592635364520	0.2613875
1592635364521	0.26138842
1592635365031	0.261436
1592635365032	0.261437
1592635365075	0.26143792
1592635365033	0.2614393
1592635364522	0.33130935
1592635364574	0.33131027
1592635364523	0.3313112
1592635364524	0.3313122
1592635365076	0.33136126
1592635365034	0.33136484
1592635365035	0.33136585
1592635365036	0.3313671
1592635364525	0.40118995
1592635364526	0.401192
1592635364527	0.40119338
1592635365037	0.4012297
1592635365038	0.4012351
1592635365039	0.40124497
1592635364528	0.47109738
1592635364529	0.4710992
1592635364530	0.4711015
1592635364575	0.47110242
1592635365040	0.4711511
1592635365077	0.4711524
1592635365041	0.47115502
1592635365042	0.47115594
1592635364531	0.54100585
1592635364532	0.5410096
1592635364533	0.54101086
1592635365043	0.54104286
1592635365078	0.5410457
1592635365044	0.54104763
1592635365045	0.5410486
1592635364534	0.6109028
1592635364576	0.61090535
1592635364535	0.61090624
1592635364537	0.61090845
1592635364536	0.6109112
1592635365046	0.61095196
1592635365047	0.61095566
1592635365048	0.61095667
1592635365049	0.6109578
1592635364538	0.68079615
1592635364577	0.68079704
1592635364539	0.68079793
1592635364540	0.6807989
1592635365079	0.6808502
1592635365050	0.68085414
1592635365051	0.68085515
1592635365052	0.68085605
1592635364541	0.75072396
1592635364542	0.75072545
1592635364543	0.7507266
1592635365053	0.75076854
1592635365054	0.75076956
1592635365055	0.7507705
1592635365120	0.82061535
1592635365121	0.82061684
1592635364578	0.82061875
1592635365122	0.8206246
1592635365080	0.82067996
1592635365185	0.82068306
1592635365186	0.82068396
1592635365184	0.8206858
1592635365123	0.89051324
1592635365124	0.8905151
1592635365125	0.89051634
1592635364579	0.8905191
1592635365081	0.8905684
1592635365187	0.8905704
1592635365188	0.8905715
1592635365189	0.89057237
1592635365126	0.9604437
1592635365127	0.960446
1592635365128	0.9604474
1592635365190	0.96047884
1592635365191	0.9604824
