,access#,line_AVF_average,line_AVF_std
21352204359.0,4.0,0.09588954,0.00011580372
21352204360.0,8.0,0.09721804,0.0008491077
21352204361.0,5.0,0.096104525,8.967474e-05
21352204362.0,5.0,0.09630779,9.301959e-05
21352204363.0,4.0,0.09646514,0.00030522663
21352204364.0,4.0,0.096583046,0.00016087883
21352204365.0,1.0,0.09641961,0.0
23796185117.0,8.0,0.103150405,0.042711932
40979728761.0,6.0,0.16128603,0.1458881
40979728759.0,5.0,0.203563,0.14725052
21352204366.0,2.0,0.39024225,0.3487557
21352204367.0,8.0,0.24357484,0.097303614
21352204368.0,2.0,0.4071687,0.43920144
21352204369.0,1.0,0.09661756,0.0
21352204370.0,5.0,0.09684183,0.00010448779
23796185106.0,2.0,0.12478997,0.17647967
21352204371.0,17.0,0.09731115,0.00033070435
23796185173.0,5.0,0.0,0.0
21352204372.0,5.0,0.097114615,0.00013136714
21352204373.0,2.0,0.096938,2.4076985e-06
21352204374.0,8.0,0.24832237,0.09380377
21352204375.0,7.0,0.24300021,0.099910274
21352204376.0,5.0,0.42524582,0.2952164
21352204377.0,5.0,0.8723579,0.08101962
22641002264.0,5.0,0.1309001,0.2927015
21352204378.0,8.0,0.8763673,0.03895493
21352204379.0,4.0,0.64579064,0.36700386
21352204380.0,8.0,0.7933121,0.17311247
21352204381.0,6.0,0.7946926,0.15729761
47200594618.0,4.0,0.0,0.0
21352204382.0,1.0,0.36239105,0.0
47200594595.0,4.0,0.09733557,0.00011104987
21352204383.0,5.0,0.097552836,9.346426e-05
21352204384.0,5.0,0.09775705,9.531791e-05
24884927551.0,7.0,0.0,0.0
21352204385.0,4.0,0.09795879,0.000110977264
26144142144.0,2.0,0.0,0.0
21352204386.0,11.0,0.09808353,0.0001714883
21352204387.0,5.0,0.09817124,9.3375216e-05
21352204388.0,4.0,0.09962465,0.00094241335
26144142372.0,4.0,0.0,0.0
21352204389.0,1.0,0.098280184,0.0
23796185121.0,6.0,0.17964625,0.14303944
21966063487.0,5.0,0.10216033,0.05931709
21352204390.0,5.0,0.21737866,0.073323146
21352204391.0,6.0,0.6756618,0.283294
21352204392.0,2.0,0.7574117,1.5718984e-05
21352204393.0,7.0,0.28911394,0.087274164
21352204394.0,1.0,0.72394687,0.0
21352204395.0,1.0,0.5394464,0.0
21352204396.0,4.0,0.41807556,0.41238502
21352204397.0,3.0,0.54120576,0.38210702
13875226029.0,7.0,0.0,0.0
21352204398.0,3.0,0.41828218,0.30086815
55614027549.0,2.0,0.3962831,0.4189491
21352204399.0,4.0,0.100116275,2.768638e-05
21352204400.0,9.0,0.56231976,0.1892424
21352204401.0,1.0,0.100105934,0.0
21352204402.0,2.0,0.36645386,0.19006427
21352204403.0,4.0,0.10017685,7.6994675e-06
21352204404.0,5.0,0.38771838,0.1705564
21352204405.0,25.0,0.78411365,0.0003748538
21352204406.0,6.0,0.40037766,0.1479289
21352204407.0,5.0,0.5134043,0.23208426
21352204408.0,6.0,0.4698804,0.18103996
21352204409.0,4.0,0.486573,0.32670256
21352204412.0,3.0,0.28610155,0.24303588
21352204410.0,4.0,0.7676009,0.44488534
21352204411.0,1.0,0.5611818,0.0
21352204413.0,2.0,0.24931376,0.21047115
23796184957.0,4.0,0.0024285018,0.0048570037
21352204414.0,6.0,0.83088917,0.35778514
21352204415.0,5.0,0.56477505,0.2616891
21352204416.0,4.0,0.8218215,0.30081856
26144142416.0,4.0,0.0,0.0
21352204417.0,2.0,0.8453227,0.18616736
21352204418.0,24.0,0.10148894,0.0007341962
21352204419.0,1.0,0.10064114,0.0
21352204420.0,20.0,0.10133227,0.0005496032
21352204421.0,2.0,0.42833725,0.46328646
15026492967.0,2.0,0.324707,0.31667155
21352204422.0,11.0,0.55985117,0.22680491
21352204423.0,16.0,0.17285447,0.19652109
21352204424.0,5.0,0.57366323,0.3442581
21352204425.0,5.0,0.5580193,0.2588881
21352204426.0,6.0,0.61864257,0.24411407
21352204427.0,6.0,0.8803262,0.13847959
21352204428.0,5.0,0.6360933,0.32581526
16355949860.0,5.0,0.0,0.0
16355949856.0,6.0,0.1272388,0.31167012
21352204429.0,1.0,0.10209563,0.0
21352204430.0,1.0,0.10211077,0.0
21352204431.0,4.0,0.54862756,0.30040336
21352204432.0,9.0,0.10256452,0.00021506844
21352204433.0,5.0,0.6122479,0.21269573
21352204434.0,5.0,0.5789205,0.32472587
21352204435.0,5.0,0.609095,0.31632805
21352204436.0,5.0,0.86163604,0.07248681
47200594483.0,2.0,0.3050913,0.43146425
21352204437.0,4.0,0.10302808,0.00044415297
21352204438.0,7.0,0.20184338,0.16781186
22641002336.0,10.0,0.0,0.0
16355949889.0,4.0,0.0,0.0
21352204439.0,4.0,0.10382592,2.6498696e-05
21352204440.0,3.0,0.10533552,0.0013273853
21352204441.0,1.0,0.10384905,0.0
21352204442.0,4.0,0.10388751,6.130378e-06
21352204443.0,2.0,0.103900336,1.9091883e-07
21352204444.0,8.0,0.48378447,0.00010345089
29305824693.0,4.0,0.07853517,0.05236248
26144142504.0,5.0,0.42768508,0.29460204
21352204445.0,13.0,0.10477863,0.00071616645
47200594447.0,6.0,0.07733491,0.04893314
21352204446.0,7.0,0.28414133,0.081398815
21352204447.0,6.0,0.2386942,0.19121376
21352204449.0,8.0,0.27125052,0.06937031
21352204448.0,7.0,0.21072343,0.07524623
21352204450.0,5.0,0.41214982,0.17221683
21352204451.0,4.0,0.27898988,0.11710898
22641002293.0,2.0,0.0,0.0
21352204452.0,5.0,0.4631231,0.2007228
21352204453.0,1.0,0.10421137,0.0
21352204454.0,1.0,0.1042148,0.0
21352204455.0,1.0,0.10421507,0.0
21352204456.0,1.0,0.10421652,0.0
21352204457.0,2.0,0.4317192,0.46314764
21352204458.0,4.0,0.49749008,0.26294333
21352204459.0,4.0,0.10432263,0.00011562554
21352204460.0,2.0,0.10437339,0.00013984168
21352204461.0,1.0,0.10428238,0.0
21352204462.0,2.0,0.48091796,0.53263277
21352204463.0,3.0,0.672282,0.4918805
21352204464.0,1.0,0.104319684,0.0
29305824592.0,12.0,0.26561555,0.32090393
21352204465.0,2.0,0.10433603,6.1235446e-06
21352204466.0,8.0,0.49624562,0.25734475
21352204467.0,4.0,0.40404758,0.34530386
21352204468.0,4.0,0.15411754,0.06488103
21352204469.0,3.0,0.6791153,0.4977243
21352204470.0,3.0,0.1506037,0.079012334
21352204471.0,2.0,0.3201708,0.30512154
21352204472.0,4.0,0.104851335,0.0004928359
21352204473.0,4.0,0.26814377,0.18902811
23796185245.0,7.0,0.43151245,0.15969653
23796185244.0,4.0,0.5440815,0.3453772
21352204474.0,17.0,0.2158403,0.15437342
21352204475.0,3.0,0.18382862,0.0710405
23796184827.0,5.0,0.022212798,0.04787481
21352204476.0,1.0,0.10456359,0.0
21352204477.0,2.0,0.5056174,0.5671593
21352204478.0,2.0,0.17315269,0.09694677
21352204479.0,2.0,0.4351143,0.46740478
21352204480.0,2.0,0.104632705,1.4856313e-05
21352204481.0,1.0,0.10463341,0.0
21352204482.0,3.0,0.23591807,0.2272605
21352204483.0,2.0,0.17340216,0.09720292
21352204484.0,3.0,0.13102435,0.045606665
21352204485.0,2.0,0.104693584,5.6179633e-06
21352204486.0,1.0,0.10472759,0.0
21352204487.0,1.0,0.10473584,0.0
21352204488.0,2.0,0.17324431,0.09686728
21352204489.0,2.0,0.104809724,4.583042e-05
21352204490.0,3.0,0.22674654,0.21119732
40979728871.0,7.0,0.2805543,0.21124935
21352204491.0,1.0,0.104817994,0.0
21352204492.0,1.0,0.10482624,0.0
40979728681.0,3.0,0.30760944,0.35089576
21352204493.0,3.0,0.21091516,0.091843925
21352204494.0,3.0,0.33898184,0.29495555
21352204495.0,1.0,0.104886174,0.0
21352204496.0,2.0,0.17377484,0.09740744
21352204497.0,1.0,0.10490859,0.0
21352204498.0,4.0,0.29860517,0.21378979
21352204499.0,1.0,0.10494731,0.0
21352204500.0,2.0,0.10498285,3.5737175e-05
21352204501.0,6.0,0.5769778,0.23237427
21352204502.0,3.0,0.25611687,0.26175413
21352204503.0,2.0,0.41369846,0.4365734
21352204504.0,2.0,0.2465382,0.20012173
21352204505.0,2.0,0.35427892,0.3524784
21352204506.0,2.0,0.4327742,0.4634721
21352204507.0,4.0,0.2526128,0.19624567
21352204508.0,9.0,0.5544916,0.27912298
21352204509.0,2.0,0.17389858,0.09730697
21352204510.0,3.0,0.19184868,0.07512005
21352204511.0,3.0,0.29620126,0.33094263
16355949855.0,6.0,0.0,0.0
21352204512.0,1.0,0.10512738,0.0
26144142368.0,5.0,0.0,0.0
21352204513.0,1.0,0.105141655,0.0
21352204514.0,4.0,0.2349071,0.14983186
21352204515.0,3.0,0.1851443,0.06926133
21352204516.0,2.0,0.5327682,0.6046766
21352204517.0,3.0,0.12941672,0.04174673
21352204518.0,1.0,0.105225965,0.0
21352204519.0,2.0,0.22416206,0.1681809
21352204520.0,3.0,0.6134949,0.44015467
21352204521.0,1.0,0.105266266,0.0
23796185324.0,2.0,0.1741101,0.09734347
21352204522.0,1.0,0.10528613,0.0
21352204523.0,1.0,0.105293974,0.0
21352204524.0,2.0,0.15528677,0.07068512
21352204525.0,14.0,0.5054371,0.26578194
21352204526.0,1.0,0.105329596,0.0
21352204527.0,2.0,0.1053532,2.1718784e-05
21352204528.0,1.0,0.10534946,0.0
21352204529.0,3.0,0.23607183,0.113199465
21352204530.0,4.0,0.2753735,0.13059491
21352204531.0,1.0,0.10539199,0.0
21352204532.0,2.0,0.10540892,5.6144277e-06
21352204533.0,1.0,0.10543414,0.0
40979728501.0,1.0,0.105445355,0.0
23796185205.0,2.0,0.80931216,0.074547224
19513636851.0,5.0,0.24360709,0.13374895
21352204534.0,1.0,0.10547936,0.0
21352204535.0,2.0,0.1714336,0.09325694
21352204536.0,4.0,0.16976057,0.074193045
21352204537.0,2.0,0.105526626,6.5273025e-06
21352204538.0,6.0,0.48423114,0.35678264
21352204539.0,1.0,0.105579354,0.0
21352204540.0,2.0,0.10559221,6.5265954e-06
21352204541.0,4.0,0.39959657,0.26662147
21352204542.0,2.0,0.17423213,0.0970103
21352204543.0,3.0,0.39665216,0.335777
21352204544.0,2.0,0.48549324,0.53713506
21352204545.0,5.0,0.5502453,0.24866515
21352204546.0,2.0,0.5283462,0.59770125
26144142393.0,6.0,0.017620083,0.043160215
52351695904.0,2.0,0.10576117,3.3948905e-05
52351695905.0,3.0,0.27785155,0.2980839
40979728702.0,8.0,0.3652331,0.0933953
52351695906.0,1.0,0.1059279,0.0
26144142529.0,8.0,0.100665666,0.04341978
52351695907.0,7.0,0.13599992,0.051632352
52351695908.0,1.0,0.10609453,0.0
52351695909.0,6.0,0.13248271,0.064180724
52351695910.0,2.0,0.10611115,3.3064314e-06
52351695911.0,1.0,0.106144935,0.0
52351695912.0,17.0,0.4865338,0.18245086
52351695913.0,26.0,0.21168768,0.19556919
52351695914.0,18.0,0.1346096,0.117959745
13875226078.0,3.0,0.33132684,0.38973847
52351695915.0,42.0,0.41365194,0.2046508
52351695916.0,5.0,0.106430486,6.4095795e-05
52351695917.0,18.0,0.33493346,0.25175247
52351695918.0,4.0,0.10655384,6.57292e-05
23796184929.0,5.0,0.085348085,0.04771107
52351695919.0,5.0,0.10681191,5.657705e-05
52351695920.0,17.0,0.24903855,0.22587134
52351695921.0,3.0,0.25683165,0.25836062
52351695922.0,20.0,0.5557476,0.15323325
23796184853.0,4.0,0.026982335,0.05396467
26144142128.0,4.0,0.049987994,0.09997599
22641002276.0,6.0,0.10878952,0.2664788
23796184874.0,4.0,0.0270088,0.0540176
21966063294.0,16.0,0.20099553,0.05602662
20748601589.0,2.0,0.43588543,0.24626149
52351695923.0,16.0,0.11736915,0.017204786
52351695924.0,2.0,0.109359615,6.045763e-06
52351695925.0,4.0,0.57087153,0.4597081
52351695926.0,5.0,0.16805586,0.10944151
52351695927.0,2.0,0.109399095,6.1164737e-06
40979728602.0,2.0,0.32653674,0.24155997
52351695928.0,35.0,0.6198384,0.1219271
52351695929.0,36.0,0.2632033,0.18832679
52351695930.0,5.0,0.28227663,0.19696184
52351695931.0,4.0,0.30230218,0.22254552
52351695932.0,26.0,0.480227,0.07605617
52351695933.0,12.0,0.4641496,0.11163492
52351695934.0,19.0,0.57634246,0.13798682
52351695935.0,16.0,0.45799416,0.10840632
52351695936.0,2.0,0.11088539,0.0014465849
52351695937.0,12.0,0.12646288,0.023204431
23796184977.0,4.0,0.027606944,0.055213887
23796184994.0,5.0,0.022125177,0.0494734
23796185009.0,4.0,0.027707387,0.055414774
16355949807.0,7.0,0.0,0.0
23796185058.0,3.0,0.037074517,0.064214945
23796185078.0,5.0,0.022284351,0.049829327
34094639321.0,22.0,0.08550648,0.25884542
52351695938.0,1.0,0.11148634,0.0
16355949826.0,6.0,0.33324108,0.35588247
16355949828.0,4.0,0.14063069,0.02415234
52351695939.0,1.0,0.111638084,0.0
23796185111.0,6.0,0.095253505,0.18412365
52351695940.0,2.0,0.11171892,1.9091883e-07
52351695941.0,4.0,0.11270898,0.0011320458
22641002259.0,6.0,0.0,0.0
52351695942.0,2.0,0.11211696,1.9091883e-07
52351695943.0,8.0,0.12995107,0.018228093
22641002331.0,7.0,0.61837286,0.16975732
55614027806.0,4.0,0.33967993,0.22594024
52351695944.0,7.0,0.2195117,0.18313357
22641002254.0,6.0,0.16166997,0.2627777
26144142398.0,5.0,0.07010189,0.06410881
47200594562.0,7.0,0.10198727,0.045250323
52351695945.0,3.0,0.11308844,1.6270576e-05
52351695946.0,1.0,0.113070816,0.0
52351695947.0,2.0,0.11308925,6.3526472e-06
52351695948.0,1.0,0.11308533,0.0
52351695949.0,7.0,0.26699612,0.0691793
52351695950.0,8.0,0.41681522,0.16946106
47200594499.0,6.0,0.3395629,0.1534695
52351695951.0,7.0,0.579745,0.28587192
52351695952.0,8.0,0.44814274,0.16255316
52351695953.0,2.0,0.5290463,0.58795464
52351695954.0,1.0,0.52598935,0.0
52351695955.0,1.0,0.29340282,0.0
52351695956.0,8.0,0.47291476,0.048257444
52351695957.0,6.0,0.6874655,0.10834682
52351695958.0,1.0,0.999017,0.0
52351695959.0,8.0,0.5723663,0.25553212
52351695960.0,1.0,0.16077134,0.0
52351695961.0,1.0,0.63983524,0.0
16355949896.0,5.0,0.13571048,0.30345786
47200594633.0,2.0,0.3323044,0.37367156
52351695962.0,3.0,0.1138761,1.0110798e-05
52351695963.0,3.0,0.11387789,4.2162337e-06
19513637255.0,8.0,0.21768932,0.17535722
47200594490.0,6.0,0.12159974,0.0625181
52351695964.0,1.0,0.8001898,0.0
52351695965.0,1.0,0.14266522,0.0
52351695966.0,1.0,0.11407837,0.0
52351695967.0,1.0,0.50305617,0.0
52351695968.0,2.0,0.17155206,0.08124069
52351695969.0,1.0,0.11411743,0.0
52351695970.0,38.0,0.12133176,0.010113426
29305824726.0,4.0,0.09699449,0.067420095
52351695971.0,5.0,0.29925197,0.06039477
52351695972.0,4.0,0.24912925,0.09001011
52351695973.0,4.0,0.55721253,0.04717712
52351695974.0,2.0,0.8503168,0.053776745
52351695975.0,4.0,0.4435124,0.2197371
52351695976.0,5.0,0.5101584,0.22132373
47200594650.0,4.0,0.0,0.0
52351695977.0,2.0,0.7089577,0.1461511
52351695978.0,2.0,0.594053,0.5713045
52351695979.0,1.0,0.3188052,0.0
52351695980.0,1.0,0.8123476,0.0
52351695981.0,4.0,0.11675311,0.004269188
52351695982.0,6.0,0.14904183,0.084726036
52351695983.0,6.0,0.75619,0.33659714
52351695984.0,2.0,0.114485025,5.37684e-06
26144142448.0,5.0,0.15800756,0.35331565
40979728653.0,5.0,0.081249155,0.07526361
52351695985.0,5.0,0.636474,0.2917732
52351695986.0,4.0,0.70092344,0.16314737
52351695987.0,2.0,0.33259797,0.30822465
52351695988.0,2.0,0.36963618,0.12399851
52351695989.0,1.0,0.55054593,0.0
52351695990.0,27.0,0.11926439,0.010342137
29305824469.0,9.0,0.0,0.0
20748601590.0,2.0,0.5648902,0.06386577
34094639330.0,4.0,0.0,0.0
52351695991.0,8.0,0.4239019,0.26676184
52351695992.0,5.0,0.12588988,0.024941161
47200594477.0,4.0,0.0,0.0
21966063382.0,2.0,0.0,0.0
52351695993.0,1.0,0.11476075,0.0
52351695994.0,7.0,0.6323229,0.3152819
52351695995.0,1.0,0.8765284,0.0
52351695996.0,8.0,0.85154694,0.2932241
52351695997.0,6.0,0.7710242,0.28575176
52351695998.0,2.0,0.7133497,0.23075852
52351695999.0,1.0,0.6711884,0.0
52351696000.0,1.0,0.8765429,0.0
52351696001.0,1.0,0.114908956,0.0
52351696002.0,4.0,0.11718951,0.00411743
47200594658.0,5.0,0.0,0.0
52351696003.0,2.0,0.11494657,1.9091883e-07
52351696004.0,6.0,0.142075,0.06614886
52351696005.0,2.0,0.115023136,5.378254e-06
22641002340.0,7.0,0.0,0.0
52351696006.0,29.0,0.121856846,0.01340283
52351696007.0,2.0,0.4102077,0.4172783
52351696008.0,4.0,0.27522334,0.32015923
52351696010.0,1.0,0.11515983,0.0
52351696009.0,2.0,0.11516983,1.0188702e-05
52351696011.0,1.0,0.11517098,0.0
52351696012.0,1.0,0.11517269,0.0
52351696013.0,4.0,0.117418624,0.0040365085
52351696014.0,2.0,0.16731352,0.0084482
52351696015.0,10.0,0.39802754,0.25553668
52351696016.0,2.0,0.13515152,0.028121099
52351696017.0,6.0,0.2643877,0.05066452
52351696018.0,5.0,0.3252699,0.11870891
52351696019.0,8.0,0.25584123,0.0869324
52351696020.0,5.0,0.24112187,0.115387276
52351696021.0,5.0,0.39979497,0.14066285
52351696022.0,1.0,0.11539811,0.0
52351696023.0,2.0,0.37272996,0.36390677
52351696024.0,5.0,0.47117037,0.3249328
52351696025.0,1.0,0.97264695,0.0
52351696026.0,1.0,0.22283632,0.0
52351696027.0,36.0,0.12275969,0.013322945
21966063410.0,2.0,0.72170734,0.081643015
52351696028.0,2.0,0.33250973,0.19933383
52351696029.0,6.0,0.14248118,0.06604554
21966063366.0,2.0,0.0,0.0
52351696030.0,2.0,0.30518043,0.037020836
23796184899.0,8.0,0.07629393,0.06323582
52351696031.0,2.0,0.21139605,0.008876283
52351696032.0,4.0,0.11569588,2.8620387e-05
52351696033.0,2.0,0.11569108,6.1235446e-06
52351696034.0,2.0,0.11572816,5.3810827e-06
52351696035.0,1.0,0.11574406,0.0
23796184882.0,5.0,0.13745531,0.083367206
40979728687.0,8.0,0.22771415,0.11587644
52351696036.0,1.0,0.7922819,0.0
52351696037.0,1.0,0.46389925,0.0
52351696038.0,1.0,0.11590079,0.0
52351696039.0,2.0,0.27382505,0.22332278
52351696040.0,3.0,0.11863875,0.0044580423
52351696041.0,26.0,0.12329837,0.014011877
52351696042.0,1.0,0.115958,0.0
52351696043.0,2.0,0.11602917,5.3839112e-06
52351696045.0,1.0,0.11610627,0.0
52351696044.0,1.0,0.28942993,0.0
52351696046.0,1.0,0.11611018,0.0
52351696047.0,2.0,0.49678007,0.5383168
52351696048.0,3.0,0.40049386,0.2624155
47200594512.0,1.0,0.0,0.0
52351696049.0,4.0,0.1182275,0.0037754283
52351696050.0,2.0,0.116169676,1.9091883e-07
52351696051.0,5.0,0.1689424,0.09192596
52351696052.0,1.0,0.1162362,0.0
52351696053.0,15.0,0.12030505,0.009919939
52351696054.0,1.0,0.116326205,0.0
55614027413.0,4.0,0.3026276,0.1639911
23796185069.0,5.0,0.6399584,0.25815243
52351696055.0,1.0,0.4042013,0.0
16355949870.0,6.0,0.7712122,0.23362474
52351696056.0,2.0,0.20770225,0.12918147
52351696057.0,1.0,0.11636835,0.0
26144142485.0,4.0,0.0,0.0
52351696058.0,4.0,0.37738428,0.3063049
52351696059.0,6.0,0.15243088,0.063224465
29305824501.0,4.0,0.41222298,0.20021558
52351696060.0,2.0,0.116471305,3.6387714e-06
23796184955.0,12.0,0.0,0.0
52351696061.0,28.0,0.43383926,0.4286209
29305824477.0,8.0,0.13187067,0.010628788
40979728443.0,2.0,0.0,0.0
29305824479.0,7.0,0.23359016,0.19411366
52351696062.0,1.0,0.11661283,0.0
52351696063.0,1.0,0.11662404,0.0
26144142123.0,2.0,0.0,0.0
52351696064.0,3.0,0.14900006,0.028021097
52351696065.0,3.0,0.4070474,0.25902045
52351696066.0,6.0,0.69280404,0.29233658
52351696067.0,5.0,0.14893416,0.072018884
52351696068.0,2.0,0.11673951,8.117586e-06
23796184835.0,14.0,0.0,0.0
52351696069.0,3.0,0.2840437,0.14486194
52351696070.0,32.0,0.122682974,0.012836251
52351696071.0,2.0,0.2375747,0.17070262
52351696072.0,1.0,0.11687757,0.0
52351696073.0,2.0,0.11690256,1.1805148e-05
52351696074.0,1.0,0.116902046,0.0
52351696075.0,2.0,0.16923845,0.07398176
52351696076.0,2.0,0.45433325,0.4771556
52351696077.0,3.0,0.1660377,0.084988795
52351696078.0,5.0,0.14945126,0.072565414
52351696079.0,2.0,0.11700132,6.8306517e-06
22641002287.0,8.0,0.49431998,0.18820527
52351696080.0,6.0,0.68149185,0.28566268
52351696081.0,6.0,0.31988692,0.14860578
52351696082.0,8.0,0.3258214,0.07058749
47200594482.0,3.0,0.12565176,0.21763523
52351696083.0,5.0,0.2581659,0.12874438
52351696084.0,1.0,0.11712595,0.0
52351696085.0,1.0,0.11893736,0.0
52351696087.0,2.0,0.24697182,0.18360879
52351696086.0,1.0,0.117141604,0.0
52351696088.0,2.0,0.1207251,0.005050496
29305824422.0,6.0,0.0,0.0
52351696089.0,2.0,0.41947544,0.42750558
23796185081.0,10.0,0.0,0.0
52351696090.0,5.0,0.14967428,0.07257649
52351696091.0,1.0,0.11724625,0.0
52351696092.0,22.0,0.12923375,0.017687721
52351696093.0,1.0,0.13108559,0.0
52351696094.0,8.0,0.5035351,0.156149
52351696095.0,8.0,0.52813387,0.25367007
52351696096.0,1.0,0.11736288,0.0
52351696097.0,1.0,0.11738002,0.0
52351696098.0,1.0,0.18470478,0.0
52351696099.0,1.0,0.11738059,0.0
52351696100.0,2.0,0.55671674,0.62130004
12954820964.0,8.0,0.23405008,0.1442867
52351696101.0,3.0,0.11753082,0.00014495877
52351696102.0,5.0,0.15022883,0.073260255
52351696103.0,2.0,0.11745283,3.648671e-06
52351696104.0,2.0,0.117497526,5.3810827e-06
52351696105.0,20.0,0.12505814,0.015166777
52351696106.0,8.0,0.36068588,0.117824584
52351696107.0,5.0,0.23924726,0.068127505
52351696108.0,5.0,0.43629676,0.29184598
52351696109.0,8.0,0.6843343,0.20731118
52351696110.0,1.0,0.33546552,0.0
52351696111.0,1.0,0.13738519,0.0
47200594481.0,2.0,0.05880565,0.083163746
52351696112.0,2.0,0.530201,0.58347416
52351696113.0,3.0,0.11774182,0.000103720784
52351696114.0,11.0,0.16458331,0.069732085
52351696115.0,16.0,0.12480784,0.014979566
52351696116.0,2.0,0.11784472,5.390275e-05
52351696117.0,4.0,0.12698756,0.018176649
52351696118.0,6.0,0.14514923,0.06682031
52351696119.0,2.0,0.13675326,0.026691845
52351696120.0,18.0,0.12628894,0.015792431
22641002307.0,7.0,0.19905771,0.057170175
22641002258.0,8.0,0.0,0.0
52351696121.0,8.0,0.463332,0.12673153
52351696122.0,8.0,0.4807399,0.1542613
52351696123.0,2.0,0.7916858,0.027921243
52351696124.0,5.0,0.6145451,0.28720292
52351696125.0,1.0,0.5040113,0.0
52351696126.0,2.0,0.71558243,0.1345025
52351696127.0,2.0,0.81146973,1.3364318e-05
52351696128.0,1.0,0.579019,0.0
52351696129.0,2.0,0.11810142,6.0524097e-05
52351696130.0,6.0,0.28486997,0.33479163
52351696131.0,4.0,0.42965534,0.35970226
16355949816.0,2.0,0.0,0.0
52351696132.0,21.0,0.1287875,0.016996184
52351696133.0,2.0,0.5113395,0.5559377
52351696135.0,1.0,0.5995477,0.0
19712750927.0,3.0,0.31192982,0.25401646
52351696134.0,1.0,0.11825041,0.0
26144142596.0,5.0,0.21820627,0.15381679
52351696136.0,2.0,0.2770166,0.22451824
52351696137.0,5.0,0.15101983,0.073099
52351696138.0,4.0,0.12792315,0.019194283
12954820932.0,8.0,0.050304692,0.14228316
1518296740.0,4.0,0.045338083,0.07123734
52351696139.0,4.0,0.28100523,0.20627873
52351696140.0,19.0,0.12442728,0.013836634
19513637248.0,7.0,0.1265383,0.06331493
55614027773.0,5.0,0.11175467,0.06438338
47200594491.0,6.0,0.116388656,0.09470274
52351696141.0,1.0,0.38353622,0.0
52351696142.0,6.0,0.48538056,0.18002231
52351696143.0,1.0,0.11847437,0.0
52351696144.0,1.0,0.118485585,0.0
52351696145.0,1.0,0.118498854,0.0
52351696146.0,1.0,0.11850589,0.0
52351696147.0,2.0,0.20617844,0.123986565
52351696148.0,1.0,0.1185171,0.0
52351696149.0,3.0,0.340025,0.20461226
52351696150.0,1.0,0.11854444,0.0
52351696151.0,5.0,0.11873366,0.0001082263
52351696152.0,5.0,0.11864048,3.4664426e-05
52351696153.0,3.0,0.11863918,1.8815168e-05
52351696154.0,2.0,0.11867181,3.0023755e-06
52351696155.0,14.0,0.13171996,0.018007688
52351696156.0,9.0,0.13109563,0.018458942
47200594523.0,3.0,0.0,0.0
52351696157.0,5.0,0.15163554,0.07342439
55614027420.0,7.0,0.26265764,0.37866253
52351696158.0,2.0,0.11883528,5.3810827e-06
47200594622.0,4.0,0.0,0.0
52351696159.0,22.0,0.1307334,0.017526742
47200594669.0,4.0,0.21995375,0.15704347
12954820913.0,5.0,0.1195693,0.0734986
23796184886.0,4.0,0.10079549,0.06808434
52351696160.0,6.0,0.4724122,0.09635966
52351696161.0,6.0,0.5880306,0.23034316
52351696162.0,1.0,0.50635284,0.0
52351696163.0,4.0,0.6990721,0.3867574
52351696164.0,1.0,0.21474294,0.0
52351696165.0,1.0,0.11898167,0.0
52351696166.0,1.0,0.8894408,0.0
52351696167.0,1.0,0.5049877,0.0
52351696168.0,5.0,0.15186158,0.07336158
23796184927.0,1.0,0.26732507,0.0
52351696169.0,3.0,0.11906778,1.1497165e-05
52351696170.0,3.0,0.35102564,0.40171203
52351696171.0,22.0,0.12934396,0.016745035
12954820938.0,5.0,0.12532301,0.07945112
52351696172.0,4.0,0.33569565,0.2192099
52351696173.0,4.0,0.34908518,0.2659512
52351696174.0,2.0,0.6875911,0.16661812
47200594478.0,4.0,0.0,0.0
52351696175.0,3.0,0.29575855,0.24056284
52351696176.0,1.0,0.16939193,0.0
52351696177.0,2.0,0.62611985,0.38076314
52351696178.0,6.0,0.26574907,0.35854688
52351696179.0,3.0,0.11936913,1.4151347e-05
19513637106.0,5.0,0.08478029,0.07561437
52351696180.0,2.0,0.13689929,0.02475006
52351696181.0,18.0,0.12971132,0.016787091
23796185179.0,9.0,0.17514893,0.0726941
23796185110.0,2.0,0.0,0.0
52351696182.0,6.0,0.32466227,0.15004623
52351696184.0,5.0,0.4324519,0.34280232
52351696183.0,6.0,0.51175016,0.05614654
52351696185.0,1.0,0.5178006,0.0
52351696186.0,5.0,0.35686302,0.21675755
52351696187.0,1.0,0.39845735,0.0
52351696188.0,1.0,0.11953351,0.0
52351696189.0,2.0,0.24332954,0.17507364
52351696190.0,2.0,0.3062558,0.2640596
29305824540.0,6.0,0.12969205,0.13948885
52351696191.0,7.0,0.1302098,0.01806204
52351696192.0,5.0,0.11963176,3.4680168e-05
52351696193.0,2.0,0.11962529,5.522504e-06
52351696194.0,2.0,0.1369188,0.02440929
16355949884.0,7.0,0.20114385,0.09834025
52351696195.0,2.0,0.28969926,0.24031568
52351696198.0,1.0,0.119770944,0.0
52351696196.0,2.0,0.5857527,0.42728153
52351696197.0,1.0,0.24802862,0.0
19513636927.0,1.0,0.368381,0.0
52351696199.0,17.0,0.12619424,0.014175595
52351696200.0,5.0,0.15255807,0.073157966
52351696201.0,3.0,0.30603793,0.32250458
