,access#,line_AVF_average,line_AVF_std
16355950293.0,64.0,0.0,0.0
51624359318.0,64.0,0.06247457,7.4415606e-05
16355950294.0,64.0,0.0,0.0
51624359319.0,64.0,0.06272717,7.543309e-05
16355950295.0,64.0,0.0,0.0
51624359320.0,64.0,0.0629786,7.560775e-05
16355950296.0,64.0,0.0,0.0
51624359321.0,64.0,0.06323134,7.558719e-05
13875226041.0,64.0,0.0,0.0
51624359322.0,64.0,0.06348311,7.554778e-05
16355950298.0,64.0,0.0,0.0
51624359323.0,64.0,0.063735195,7.4311734e-05
16355950299.0,64.0,0.0,0.0
51624359324.0,64.0,0.063988686,7.440224e-05
16355950300.0,64.0,0.0,0.0
51624359325.0,64.0,0.064239964,7.4912365e-05
16355950301.0,64.0,0.0,0.0
51624359326.0,64.0,0.064492844,7.511085e-05
16355950302.0,64.0,0.0,0.0
51624359327.0,64.0,0.06474659,7.956681e-05
16355950303.0,64.0,0.0,0.0
51624359328.0,64.0,0.06499462,7.7430224e-05
16355950304.0,64.0,0.0,0.0
51624359329.0,64.0,0.06524936,7.453727e-05
16355950305.0,64.0,0.0,0.0
51624359330.0,64.0,0.06550209,7.543327e-05
16355950306.0,64.0,0.0,0.0
51624359331.0,64.0,0.06575353,7.5608295e-05
16355950307.0,64.0,0.0,0.0
51624359332.0,64.0,0.066006266,7.558726e-05
16355950308.0,64.0,0.0,0.0
51624359333.0,64.0,0.066258036,7.5547636e-05
16355950309.0,64.0,0.0,0.0
51624359334.0,64.0,0.06650997,7.4189324e-05
13875226054.0,64.0,0.0,0.0
51624359335.0,64.0,0.066763334,7.4402036e-05
13875226055.0,64.0,0.0,0.0
51624359336.0,64.0,0.06701461,7.491241e-05
13875226088.0,64.0,0.0,0.0
51624359337.0,64.0,0.06726766,7.522696e-05
16355950313.0,64.0,0.0,0.0
51624359338.0,64.0,0.067519635,7.577482e-05
16355950314.0,64.0,0.0,0.0
51624359339.0,64.0,0.06777143,7.502918e-05
16355950315.0,64.0,0.0,0.0
51624359340.0,64.0,0.06802414,7.441499e-05
13875226028.0,64.0,0.0,0.0
51624359341.0,64.0,0.06827674,7.5432785e-05
16355950317.0,64.0,0.0,0.0
51624359342.0,64.0,0.068528175,7.56079e-05
13875226030.0,64.0,0.0,0.0
51624359343.0,64.0,0.06878293,7.9352154e-05
13875226031.0,64.0,0.0,0.0
51624359344.0,64.0,0.069031104,7.8009645e-05
13875226032.0,64.0,0.0,0.0
51624359345.0,64.0,0.0692849,7.4189615e-05
16355950289.0,64.0,0.0,0.0
51624359346.0,64.0,0.06953826,7.440246e-05
16355950290.0,64.0,0.0,0.0
51624359347.0,64.0,0.06978954,7.4912816e-05
13875226035.0,64.0,0.0,0.0
51624359348.0,64.0,0.07004259,7.522776e-05
13875226036.0,64.0,0.0,0.0
51624359349.0,64.0,0.07029456,7.577531e-05
13875226037.0,64.0,0.0,0.0
51624359350.0,64.0,0.07054635,7.502933e-05
13875226038.0,64.0,0.0,0.0
51624359351.0,64.0,0.07079907,7.441515e-05
13875226039.0,64.0,0.0,0.0
51624359352.0,64.0,0.07105167,7.543324e-05
13875226040.0,64.0,0.0,0.0
51624359353.0,64.0,0.0713031,7.5608594e-05
13875226073.0,64.0,0.0,0.0
51624359354.0,64.0,0.07155584,7.558745e-05
13875226042.0,64.0,0.0,0.0
51624359355.0,64.0,0.07180761,7.554753e-05
13875226043.0,64.0,0.0,0.0
51624359356.0,64.0,0.07205954,7.418955e-05
13875226044.0,64.0,0.0,0.0
51624359357.0,64.0,0.07231291,7.440253e-05
13875226045.0,64.0,0.0,0.0
51624359358.0,64.0,0.072564185,7.491249e-05
13875226046.0,64.0,0.0,0.0
51624359359.0,64.0,0.07281828,7.747264e-05
13875226047.0,64.0,0.0,0.0
51624359360.0,64.0,0.07306771,7.746173e-05
13875226048.0,64.0,0.0,0.0
51624359361.0,64.0,0.07332083,7.514425e-05
13875226049.0,64.0,0.0,0.0
51624359362.0,64.0,0.073573716,7.44153e-05
13875226050.0,64.0,0.0,0.0
51624359363.0,64.0,0.07382631,7.54333e-05
13875226051.0,64.0,0.0,0.0
51624359364.0,64.0,0.07407775,7.560824e-05
13875226052.0,64.0,0.0,0.0
51624359365.0,64.0,0.07433049,7.558728e-05
13875226053.0,64.0,0.0,0.0
51624359366.0,64.0,0.07458226,7.554761e-05
13875226086.0,64.0,0.0,0.0
51624359367.0,64.0,0.07483419,7.4189345e-05
13875226087.0,64.0,0.0,0.0
51624359368.0,64.0,0.07508755,7.440203e-05
13875226120.0,64.0,0.0,0.0
51624359369.0,64.0,0.07533896,7.503418e-05
13875226057.0,64.0,0.0,0.0
51624359370.0,64.0,0.07559199,7.511126e-05
13875226058.0,64.0,0.0,0.0
51624359371.0,64.0,0.075843856,7.577483e-05
13875226059.0,64.0,0.0,0.0
51624359372.0,64.0,0.07609565,7.50292e-05
13875226060.0,64.0,0.0,0.0
51624359373.0,64.0,0.076348364,7.441516e-05
13875226029.0,64.0,0.0,0.0
51624359374.0,64.0,0.07660096,7.543307e-05
13875226062.0,64.0,0.0,0.0
51624359375.0,64.0,0.07685299,7.6738776e-05
13875226063.0,64.0,0.0,0.0
51624359376.0,64.0,0.07710778,7.620601e-05
13875226064.0,64.0,0.0,0.0
51624359377.0,64.0,0.07736034,7.5774864e-05
13875226033.0,64.0,0.0,0.0
51624359378.0,64.0,0.07761214,7.5029326e-05
13875226034.0,64.0,0.0,0.0
51624359379.0,64.0,0.07786485,7.4414966e-05
13875226067.0,64.0,0.0,0.0
51624359380.0,64.0,0.07811745,7.543323e-05
13875226068.0,64.0,0.0,0.0
51624359381.0,64.0,0.07836888,7.56084e-05
13875226069.0,64.0,0.0,0.0
51624359382.0,64.0,0.078621626,7.558736e-05
13875226070.0,64.0,0.0,0.0
51624359383.0,64.0,0.078873396,7.554765e-05
13875226071.0,64.0,0.0,0.0
51624359384.0,64.0,0.07912533,7.418978e-05
13875226072.0,64.0,0.0,0.0
51624359385.0,64.0,0.07937869,7.440266e-05
13875226105.0,64.0,0.0,0.0
51624359386.0,64.0,0.079629965,7.49129e-05
13875226074.0,64.0,0.0,0.0
51624359387.0,64.0,0.07988364,7.541984e-05
13875226075.0,64.0,0.0,0.0
51624359388.0,64.0,0.08013573,7.577522e-05
13875226076.0,64.0,0.0,0.0
51624359389.0,64.0,0.080387525,7.502916e-05
13875226077.0,64.0,0.0,0.0
51624359390.0,64.0,0.08064024,7.4415206e-05
13875226078.0,64.0,0.0,0.0
51624359391.0,64.0,0.08089218,7.4206866e-05
13875226079.0,64.0,0.0,0.0
51624359392.0,64.0,0.08115324,7.449508e-05
13875226080.0,64.0,0.0,0.0
51624359393.0,64.0,0.081404254,7.622565e-05
13875226081.0,64.0,0.0,0.0
51624359394.0,64.0,0.08165759,7.5403994e-05
13875226082.0,64.0,0.0,0.0
51624359395.0,64.0,0.081910774,7.7294804e-05
13875226083.0,64.0,0.0,0.0
51624359396.0,64.0,0.08216218,7.979128e-05
13875226084.0,64.0,0.0,0.0
51624359397.0,64.0,0.08241343,7.911989e-05
13875226085.0,64.0,0.0,0.0
51624359398.0,64.0,0.08266537,7.625065e-05
13875226118.0,64.0,0.0,0.0
51624359399.0,64.0,0.08291933,7.5548036e-05
13875226119.0,64.0,0.0,0.0
51624359400.0,64.0,0.08317239,7.635681e-05
13875226152.0,64.0,0.0,0.0
51624359401.0,64.0,0.083424345,7.806997e-05
13875226089.0,64.0,0.0,0.0
51624359402.0,64.0,0.08367696,7.951513e-05
13875226090.0,64.0,0.0,0.0
51624359403.0,64.0,0.08392859,7.792592e-05
13875226091.0,64.0,0.0,0.0
51624359404.0,64.0,0.08418123,7.578359e-05
13875226092.0,64.0,0.0,0.0
51624359405.0,64.0,0.084434,7.540411e-05
13875226061.0,64.0,0.0,0.0
51624359406.0,64.0,0.08468719,7.729482e-05
13875226094.0,64.0,0.3228629,0.40644348
51624359407.0,64.0,0.08493787,7.894034e-05
13875226095.0,64.0,0.33568108,0.40902677
51624359408.0,64.0,0.08519054,7.753976e-05
13875226096.0,64.0,0.3227096,0.4062505
51624359409.0,64.0,0.085441895,7.621439e-05
13875226065.0,64.0,0.0,0.0
51624359410.0,64.0,0.08569549,7.507571e-05
13875226066.0,64.0,0.0,0.0
51624359411.0,64.0,0.08594812,7.6580385e-05
13875226099.0,64.0,0.0,0.0
51624359412.0,64.0,0.086199395,7.725979e-05
13875226100.0,64.0,0.0,0.0
51624359413.0,64.0,0.086452335,7.670605e-05
13875226101.0,64.0,0.0,0.0
51624359414.0,64.0,0.08670415,7.6611745e-05
13875226102.0,64.0,0.0,0.0
51624359415.0,64.0,0.08695625,7.561152e-05
13875226103.0,64.0,0.0,0.0
51624359416.0,64.0,0.087208964,7.546471e-05
13875226104.0,64.0,0.0,0.0
51624359417.0,64.0,0.08746145,7.639236e-05
13875226137.0,64.0,0.0,0.0
51624359418.0,64.0,0.087712795,7.646038e-05
13875226106.0,64.0,0.0,0.0
51624359419.0,64.0,0.087966084,7.683378e-05
13875226107.0,64.0,0.0,0.0
51624359420.0,64.0,0.088216685,7.6093085e-05
13875226108.0,64.0,0.0,0.0
51624359421.0,64.0,0.08847014,7.507553e-05
13875226109.0,64.0,0.0,0.0
51624359422.0,64.0,0.088722765,7.658048e-05
13875226110.0,64.0,0.0,0.0
51624359423.0,64.0,0.08897324,7.608158e-05
13875226111.0,64.0,0.0,0.0
51624359424.0,64.0,0.08922733,7.552473e-05
13875226112.0,64.0,0.0,0.0
51624359425.0,64.0,0.08947935,7.709223e-05
13875226113.0,64.0,0.0,0.0
51624359426.0,64.0,0.08973198,7.570716e-05
13875226114.0,64.0,0.0,0.0
51624359427.0,64.0,0.08998463,7.566801e-05
13875226115.0,64.0,0.0,0.0
51624359428.0,64.0,0.090236396,7.543994e-05
13875226116.0,64.0,0.0,0.0
51624359429.0,64.0,0.0904891,7.5213226e-05
13875226117.0,64.0,0.0,0.0
51624359430.0,64.0,0.09074178,7.6747914e-05
13875226150.0,64.0,0.0,0.0
51624359431.0,64.0,0.09099237,7.607103e-05
13875226151.0,64.0,0.0,0.0
51624359432.0,64.0,0.09124587,7.5174336e-05
47200594440.0,64.0,0.0,0.0
51624359433.0,64.0,0.09149786,7.576923e-05
13875226121.0,64.0,0.0,0.0
51624359434.0,64.0,0.09174986,7.482849e-05
13875226122.0,64.0,0.0,0.0
51624359435.0,64.0,0.09200328,7.5525146e-05
13875226123.0,64.0,0.0,0.0
51624359436.0,64.0,0.09225449,7.656666e-05
13875226124.0,64.0,0.0,0.0
51624359437.0,64.0,0.092506625,7.5707285e-05
13875226093.0,64.0,0.08953444,0.25751245
51624359438.0,64.0,0.09275928,7.566819e-05
13875226126.0,64.0,0.0,0.0
51624359439.0,64.0,0.09301166,7.67463e-05
13875226127.0,64.0,0.0,0.0
51624359440.0,64.0,0.09326313,7.599639e-05
13875226128.0,64.0,0.0,0.0
51624359441.0,64.0,0.093516424,7.6748096e-05
13875226097.0,64.0,0.025562871,0.14345318
51624359442.0,64.0,0.09376702,7.607137e-05
13875226098.0,64.0,0.0,0.0
51624359443.0,64.0,0.09402173,7.753481e-05
13875226131.0,64.0,0.0,0.0
23796184824.0,64.0,0.09427136,7.758007e-05
13875226136.0,64.0,0.0,0.0
23796184825.0,64.0,0.09452449,7.50293e-05
47200594425.0,64.0,0.0,0.0
23796184826.0,64.0,0.094777204,7.441509e-05
13875226138.0,64.0,0.0,0.0
23796184827.0,64.0,0.0950303,7.587971e-05
13875226139.0,64.0,0.0,0.0
23796184828.0,64.0,0.09528226,7.5608485e-05
13875226140.0,64.0,0.0,0.0
23796184829.0,64.0,0.095534995,7.558749e-05
13875226141.0,64.0,0.0,0.0
23796184830.0,64.0,0.09578677,7.554744e-05
13875226142.0,64.0,0.0,0.0
23796184831.0,64.0,0.09603871,7.4189615e-05
13875226143.0,64.0,0.0,0.0
23796184832.0,64.0,0.0962914,7.31961e-05
13875226144.0,64.0,0.0,0.0
21966063246.0,64.0,0.09654781,7.3557756e-05
47200594414.0,64.0,0.0,0.0
21966063247.0,64.0,0.096800365,7.449297e-05
47200594415.0,64.0,0.0,0.0
21966063248.0,64.0,0.097059265,7.464462e-05
47200594416.0,64.0,0.0,0.0
21966063249.0,64.0,0.097311355,7.546503e-05
13875226129.0,64.0,0.0,0.0
21966063250.0,64.0,0.09756436,7.674634e-05
13875226130.0,64.0,0.0,0.0
21966063251.0,64.0,0.09781692,7.749351e-05
47200594419.0,64.0,0.0,0.0
21966063252.0,64.0,0.09806883,7.7943754e-05
13875226132.0,64.0,0.0,0.0
21966063253.0,64.0,0.09832016,7.618516e-05
13875226133.0,64.0,0.0,0.0
21966063254.0,64.0,0.09857349,7.518118e-05
13875226134.0,64.0,0.0,0.0
21966063255.0,64.0,0.09882618,7.658032e-05
13875226135.0,64.0,0.0,0.0
21966063256.0,64.0,0.0990773,7.7138866e-05
47200594424.0,64.0,0.0,0.0
21966063257.0,64.0,0.099330254,7.6827564e-05
47200594457.0,64.0,0.0,0.0
21966063258.0,64.0,0.09958221,7.661196e-05
47200594426.0,64.0,0.0,0.0
21966063259.0,64.0,0.09983431,7.561128e-05
47200594427.0,64.0,0.0,0.0
21966063260.0,64.0,0.100087024,7.546481e-05
47200594428.0,64.0,0.0,0.0
21966063261.0,64.0,0.1003395,7.6392615e-05
47200594429.0,64.0,0.0,0.0
21966063262.0,64.0,0.100590855,7.646088e-05
47200594430.0,64.0,0.0,0.0
21966063263.0,64.0,0.10084282,7.446868e-05
47200594431.0,64.0,0.0,0.0
21966063264.0,64.0,0.10109604,7.3893294e-05
47200594432.0,64.0,0.0,0.0
21966063265.0,64.0,0.10134833,7.5092e-05
13875226145.0,64.0,0.0,0.0
21966063266.0,64.0,0.10160171,7.6975935e-05
13875226146.0,64.0,0.0,0.0
21966063267.0,64.0,0.10185339,7.739839e-05
13875226147.0,64.0,0.0,0.0
21966063268.0,64.0,0.10210525,7.576203e-05
13875226148.0,64.0,0.0,0.0
21966063269.0,64.0,0.10235788,7.4287535e-05
13875226149.0,64.0,0.0,0.0
21966063270.0,64.0,0.102610596,7.449291e-05
47200594438.0,64.0,0.0,0.0
21966063271.0,64.0,0.10286286,7.550163e-05
47200594439.0,64.0,0.0,0.0
21966063272.0,64.0,0.10311552,7.651957e-05
47200594472.0,64.0,0.34053707,0.41494378
21966063273.0,64.0,0.10336681,7.6700686e-05
13875226153.0,64.0,0.0,0.0
21966063274.0,64.0,0.10361869,7.4556556e-05
13875226154.0,64.0,0.0,0.0
21966063275.0,64.0,0.10387199,7.3892974e-05
13875226155.0,64.0,0.0,0.0
21966063276.0,64.0,0.10412416,7.4971555e-05
13875226156.0,64.0,0.0,0.0
21966063277.0,64.0,0.10437679,7.6541575e-05
13875226125.0,64.0,0.0,0.0
21966063278.0,64.0,0.10462804,7.739838e-05
47200594446.0,64.0,0.34490886,0.43419656
21966063279.0,64.0,0.10488071,7.726611e-05
47200594447.0,64.0,0.013796591,0.11037273
21966063280.0,64.0,0.105132185,7.497714e-05
47200594448.0,64.0,0.0,0.0
21966063281.0,64.0,0.10538552,7.449295e-05
47200594417.0,64.0,0.0,0.0
21966063282.0,64.0,0.10563827,7.581503e-05
47200594418.0,64.0,0.0,0.0
21966063283.0,64.0,0.1058912,7.651967e-05
47200594451.0,64.0,0.0,0.0
21966063284.0,64.0,0.106142476,7.670061e-05
47200594420.0,64.0,0.0,0.0
21966063285.0,64.0,0.106394365,7.45565e-05
47200594421.0,64.0,0.0,0.0
21966063286.0,64.0,0.10664766,7.389287e-05
47200594422.0,64.0,0.0,0.0
21966063287.0,64.0,0.10689983,7.497149e-05
47200594423.0,64.0,0.0,0.0
21966063288.0,64.0,0.10715246,7.654147e-05
47200594456.0,64.0,0.0,0.0
21966063289.0,64.0,0.10740371,7.7398225e-05
47200594489.0,64.0,0.0,0.0
21966063290.0,64.0,0.10765557,7.5761855e-05
47200594458.0,64.0,0.0,0.0
21966063291.0,64.0,0.10790833,7.44094e-05
47200594459.0,64.0,0.0,0.0
21966063292.0,64.0,0.10816119,7.449292e-05
47200594460.0,64.0,0.0,0.0
21966063293.0,64.0,0.10841333,7.538342e-05
47200594461.0,64.0,0.0,0.0
21966063294.0,64.0,0.10866584,7.651951e-05
47200594462.0,64.0,0.0,0.0
21966063295.0,64.0,0.108918406,7.948863e-05
47200594463.0,64.0,0.0,0.0
21966063296.0,64.0,0.109167725,7.600989e-05
47200594464.0,64.0,0.0,0.0
21966063297.0,64.0,0.10942244,7.401499e-05
47200594433.0,64.0,0.0,0.0
21966063298.0,64.0,0.10967488,7.5091535e-05
47200594434.0,64.0,0.0,0.0
21966063299.0,64.0,0.10992767,7.6541684e-05
47200594435.0,64.0,0.0,0.0
21966063300.0,64.0,0.11017892,7.739875e-05
47200594436.0,64.0,0.0,0.0
21966063301.0,64.0,0.11043078,7.5762066e-05
47200594437.0,64.0,0.0,0.0
21966063302.0,64.0,0.110683404,7.428717e-05
47200594470.0,64.0,0.24658124,0.3824804
21966063303.0,64.0,0.11093612,7.44931e-05
47200594471.0,64.0,0.32435986,0.408328
21966063304.0,64.0,0.11118826,7.538327e-05
47200594504.0,64.0,0.0,0.0
21966063305.0,64.0,0.11144093,7.6638295e-05
47200594441.0,64.0,0.0,0.0
21966063306.0,64.0,0.111692525,7.68026e-05
